QueryName	ReferenceStart	ReferenceEnd	PrimerPair	Primer1	Primer1Start	Primer2	Primer2Start	IsSecondary	IsSupplementary	Start	End	CorrectlyPaired
a41ad557-a393-4128-be06-ec873f19f298	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
e461bcd9-1413-4ba5-b676-cf849d7637d2	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
5564974d-7251-41d0-88fa-8a98a3b1b546	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
2f9d1a3e-87b0-4588-b54f-b655268f5e49	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
557f5a23-4d75-49c6-99a0-48ed40b5367b	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
0296a252-8be2-4f7d-b1be-918d2f365fcf	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
18d4824f-99d7-47ca-bbdb-c38324c69b2c	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
9f8b093b-5059-4e36-89d9-7d69323673be	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
308a8cc3-a4d8-4c8b-848f-09bf17508021	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
d8d9cf15-bed4-408d-8969-430181983bec	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
9f929e04-6a8d-4656-90ad-0e022302156a	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
59c240fe-59b2-4695-b1e4-c95763c624a7	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
1f1656f6-9c30-4d40-bb75-240d4c4a936c	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
6268938d-64cd-4e94-84e5-f9389e31c788	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
430d781a-7248-49a9-8dcf-37ff896ae996	8249	8659	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	2	False	False	8249	8661	1
2cbef1c6-5448-4baf-9965-7d695487bc5c	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
4df2a719-5077-4441-9b01-2869462843e9	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
7267216d-7853-41ee-849a-74c18f41a1db	8249	8659	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	2	False	False	8249	8661	1
bacca2b9-f24d-458e-a44a-471bee0ea4b6	8249	8659	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	2	False	False	8249	8661	1
a0383c97-7e87-4f1e-a26c-61c4352d5d8a	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
6cff2e5f-7b00-4065-9bea-9609aa33e1ff	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
a369e316-1bd8-4faf-aa78-52cd8bd863c1	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
bfc6311b-9e8e-4ea5-9f1c-d9c2e28feaa0	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
dc92befb-8160-444c-a462-f78ca247cb73	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
f8fb847a-4149-494e-bce5-ac2b0bf9092f	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
edf14448-74d3-44ca-bd2e-998b589d3aed	8249	8658	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	3	False	False	8249	8661	1
cb8d188d-b574-4f96-b29b-e57f23f40828	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
e44459a7-ca3a-4529-980d-3b584a8c06d8	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
57a56803-c5c8-438c-b591-156e995053be	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
02c9f9bd-8388-4d3e-b201-ce112351ef77	8249	8659	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	2	False	False	8249	8661	1
65be099d-550a-4bb2-be94-2b6978ce20fd	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
62ef11d3-2800-4d17-aacd-4df515de1870	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
03a676ba-38b2-4f48-93c6-62eb2d532be1	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
54f7637e-5b21-4426-918c-7e9f5555e869	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
54e4d922-85bd-4c5e-93d1-f7de715720bc	8249	8659	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	2	False	False	8249	8661	1
74ea2053-b541-46ae-9800-88f0c7595170	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
206919a8-d927-4bf1-8144-e50c88aa2314	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
15562184-0710-454b-8204-018d3f3cf8f5	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
5c8c8b9f-64eb-4ebf-a3bf-d7cbf8a292e8	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
57893682-45e9-497d-b9e4-5054332308f2	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
0926808d-426e-4909-93f7-2ef7bc8da9ff	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
a97c3a6a-6b8d-4e1d-be46-14300fd604e1	8249	8659	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	2	False	False	8249	8661	1
c29a1bf8-09ea-4301-9a18-c64b8dc5534c	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
a4d80b67-806a-4d59-9f12-5395919c78f0	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
75ec7c44-e259-4d4b-a1eb-abe5d40af0d5	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
85f2f81c-202a-4f32-b4e2-dc987f0359bd	8249	8653	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	8	False	False	8249	8661	1
b26eb9c1-cde8-43e6-8980-a6221e1a5760	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
d054af60-30e5-4059-b035-68a134970532	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
52a6af29-7508-489c-b650-f3b30460119d	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
95c7a18f-cf8f-49d9-99be-bbf6fbf278e6	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
ad6e77c1-8e04-4f7a-855d-6a992b598a38	8249	8659	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	2	False	False	8249	8661	1
4d2204c7-5916-4426-8fe0-64d95af9b1cc	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
6730637f-7874-46db-acc3-b105a2ac316d	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
50a7b5f4-e500-47af-8b63-61a6f4bb4fe3	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
d006029c-9b70-456a-84e4-4582e4ee77e3	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
01f28a0b-2a0d-4d7d-86a7-9cd8acdebf8a	8249	8626	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	35	False	False	8249	8661	1
7091e1c4-d127-49a7-92fd-6e4093471f3c	8249	8640	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	21	False	False	8249	8661	1
a280d870-b62c-4963-8f37-ece22fd84ab4	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
2c41b4ff-d7b8-4453-b6a6-5d539883de58	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
1650c030-e649-4050-95f6-ab486149a5e6	8249	8659	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	2	False	False	8249	8661	1
dc9008f6-2dda-48e1-a7bf-6ad537e4590f	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
71787510-1e61-4d0c-b7c2-b722b3ac1b51	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
dc5e6799-8fe2-4948-9116-f290f6aa7ebb	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
50507087-9ee0-4631-be6d-91228ce542ce	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
95d0d43e-0d18-4ef7-ba7a-d69ef33e2f8f	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
8f69d416-ab10-4b29-a67f-6ac03a593029	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
9c9c396f-a2b1-4f9e-9fc3-5edc94188101	8249	8661	nCoV-2019_28_LEFT_nCoV-2019_28_RIGHT	nCoV-2019_28_LEFT	0	nCoV-2019_28_RIGHT	0	False	False	8249	8661	1
722e3d0b-bef4-4520-ac87-51c1632d59ee	8578	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	17	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
0c1c563e-4157-4c38-95ea-ff8922f63d0c	8578	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	17	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
bfe0b1a2-0484-4c43-9d75-aab538204e21	8578	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	17	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
d938f034-fefa-4330-9205-d9e1a732a413	8578	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	17	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
ee0e863e-fc74-4375-9b48-a8bbe3136116	8578	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	17	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
438e0489-aa5c-4041-9051-d11dd8d9fcd8	8579	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	16	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
0466804c-6b16-47b3-b55f-a4dc99d84f9b	8586	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	9	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
1420253a-6529-439f-bb2b-0c2ba18ac392	8588	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	7	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
a5e2c47a-65cd-4326-bef3-4bd1918d38f8	8588	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	7	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
3a725141-4d8e-4781-8c2d-b128f7f7dd87	8588	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	7	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
381e0c78-021c-4e26-bd95-d5a7205b5d05	8589	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	6	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
1944aa7d-69b7-4119-84fb-dee83fc74353	8590	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	5	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
13faf992-5631-4763-80f7-2cf49d543127	8590	8980	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	5	nCoV-2019_29_RIGHT	3	False	False	8595	8983	1
fde8548b-caf5-4213-859c-daf4f61fb3ff	8590	8980	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	5	nCoV-2019_29_RIGHT	3	False	False	8595	8983	1
464a5834-d33e-4914-b329-4be83a12dda9	8590	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	5	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
94cac926-0db6-4543-bce5-a19e765ef9ae	8590	8972	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	5	nCoV-2019_29_RIGHT	11	False	False	8595	8983	1
b6347a25-8348-4c7a-a344-0fd372bfa3b7	8590	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	5	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
4d93027c-8788-4f6f-9305-3950a1080a5f	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
e56a3808-0528-43b9-8fd2-f32c659d7613	8591	8981	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	2	False	False	8595	8983	1
1501580e-3c6c-42f3-9092-a5c07933e5b4	8591	8979	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	4	False	False	8595	8983	1
be7d764f-5d05-4897-917e-b52c56ab5ed9	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
c29a0506-96db-4260-b8fd-cad1f862c60e	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
3d5ba9f6-580c-416a-bc1d-f6be9ce929db	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
79e1691d-3b45-47eb-856b-4c2170d7e101	8591	8982	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	1	False	False	8595	8983	1
e8cc3da7-80bc-4751-b07f-57c74af6de57	8591	8967	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	16	False	False	8595	8983	1
bb614bb9-95cb-4164-abaf-57198479784f	8591	8980	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	3	False	False	8595	8983	1
072ef4e0-fa97-4868-a3f6-e2bea24ea9db	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
63c83311-b20d-4c48-a2eb-17c5b6177531	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
0855f94d-bfd9-4115-b464-bf731ccb088d	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
79f627da-433e-4d4e-95d7-4464d0351451	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
3944612e-ad30-4b46-b915-9cc740ab4551	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
a401efee-376c-4cac-a08a-87fc38f492c2	8591	8980	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	3	False	False	8595	8983	1
d11a5b78-f0e8-4ca6-858f-0dc7d0dfecde	8591	8969	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	14	False	False	8595	8983	1
944128b0-b2bc-46e4-bcfa-21c2f0fd3ce5	8591	8967	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	16	False	False	8595	8983	1
80ea4814-258f-49f3-888c-bfff8b0010e5	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
1a42d05a-128c-4721-b550-112e097cf6d9	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
4630b1e2-fb8e-474b-9323-3ed2965d4aa8	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
02c02457-efc7-456e-a660-338158cec319	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
18f0dded-487a-4704-877e-7570c010857f	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
ec7fd097-b4e4-479f-a825-44749a9e6eb8	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
58a1c77d-4dc2-4607-b05f-175a70d9e795	8591	8980	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	3	False	False	8595	8983	1
f9ae63f5-5ac6-423f-9bf0-54941e79829a	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
68e9acf4-6725-4dcc-b823-c3f1dd608bdb	8591	8980	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	3	False	False	8595	8983	1
d84c1219-4de0-4a4b-ba94-ee17b6fc77fe	8591	8874	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	109	False	False	8595	8983	1
2a02b8ea-5202-4c01-88c7-38f14a9b620d	8591	8981	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	2	False	False	8595	8983	1
304157fb-eb68-41fa-990b-aa95829e8b6f	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
1c0f9c37-f394-4dcf-9598-4f87c89c08d9	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
21982298-9527-44be-bfb6-0b644480bcff	8591	8980	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	3	False	False	8595	8983	1
a994a74a-ee4b-4bde-8431-b6c996b5fe16	8591	8977	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	6	False	False	8595	8983	1
bf249aae-247d-46d8-8831-a66eb06eb867	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
6ba35f2f-dc05-48c6-aea7-3d5cb585737e	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
48a3517e-9a72-4480-bbd4-d97bbfc97836	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
fee3e33d-2b72-4da5-adb4-018c2f4e4e22	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
f4ca090a-0225-455a-892a-e780bc168bd5	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
8265c48c-f54f-40f0-8d66-94c4f86eab6b	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
ff9cc299-e77a-4ab8-87ff-70fccc5f3ff7	8591	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
dde28d5a-1242-435b-a3df-55f0606f9191	8591	8982	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	4	nCoV-2019_29_RIGHT	1	False	False	8595	8983	1
3a85ede3-00d2-4fd1-8660-df3d83992ee4	8592	8983	nCoV-2019_29_LEFT_nCoV-2019_29_RIGHT	nCoV-2019_29_LEFT	3	nCoV-2019_29_RIGHT	0	False	False	8595	8983	1
