#sample_a	sample_b	relatedness	ibs0	ibs2	hom_concordance	hets_a	hets_b	hets_ab	shared_hets	hom_alts_a	hom_alts_b	shared_hom_alts	n	x_ibs0	x_ibs2	expected_relatedness
CPG13185	CPG13417	0.033	1282	7105	-0.014	6473	6802	12781	2775	5464	5184	2494	15618	97	210	-1.0
CPG13185	CPG13425	-0.028	1404	7240	-0.028	6473	6446	12555	2635	5464	5575	2657	15929	110	201	-1.0
CPG13185	CPG13433	-0.025	1398	7282	-0.025	6473	6386	12495	2638	5464	5536	2661	15899	52	145	-1.0
CPG13185	CPG13441	-0.021	1358	7156	-0.016	6473	6503	12598	2586	5464	5552	2629	15940	112	195	-1.0
CPG13185	CPG13458	-0.012	1384	7337	-0.018	6473	6489	12589	2694	5464	5505	2668	15922	49	157	-1.0
CPG13185	CPG13466	-0.008	1363	7338	-0.016	6473	6512	12583	2673	5464	5354	2642	15938	109	209	-1.0
CPG13185	CPG13474	-0.005	1360	7332	-0.016	6473	6562	12673	2690	5464	5407	2634	15985	55	154	-1.0
CPG13185	CPG13482	0.022	1286	7333	0.017	6473	6670	12786	2715	5464	5429	2662	15975	50	141	-1.0
CPG13185	CPG13490	-0.012	1343	7149	-0.009	6473	6598	12682	2609	5464	5417	2638	15956	56	132	-1.0
CPG13185	CPG200691	-0.026	1407	7338	-0.022	6473	6619	12595	2652	5464	5708	2693	16036	119	195	-1.0
CPG13185	CPG68718	-0.021	1381	7233	-0.015	6473	6458	12531	2631	5464	5487	2681	15883	70	148	-1.0
CPG13185	CPG68700	0.008	1315	7405	0.020	6473	6476	12569	2682	5464	5493	2737	15925	110	204	-1.0
CPG13185	CPG13508	0.007	1331	7307	0.003	6473	6657	12789	2704	5464	5426	2680	16019	129	178	-1.0
CPG13185	CPG13516	-0.043	1431	7244	-0.038	6473	6390	12497	2592	5464	5564	2652	15988	46	163	-1.0
CPG13185	CPG200709	-0.038	1456	7266	-0.048	6473	6668	12542	2676	5464	5597	2648	15912	119	203	-1.0
CPG13185	CPG200717	0.017	1363	7474	-0.008	6473	6924	12913	2835	5464	5541	2682	16080	49	158	-1.0
CPG13193	CPG13201	-0.028	1399	7375	-0.014	6453	6442	12569	2619	5498	5600	2719	16105	54	165	-1.0
CPG13193	CPG13219	0.011	1312	7017	-0.018	6453	6685	12595	2696	5498	5244	2532	15532	73	124	-1.0
CPG13193	CPG13227	-0.020	1352	7084	-0.017	6453	6543	12566	2579	5498	5423	2612	15844	63	135	-1.0
CPG13193	CPG13235	-0.015	1363	7274	-0.008	6453	6453	12524	2630	5498	5531	2681	15901	55	144	-1.0
CPG13193	CPG13243	-0.014	1323	7239	-0.003	6453	6322	12285	2563	5498	5402	2632	15721	26	157	-1.0
CPG13193	CPG13250	-0.044	1452	7253	-0.044	6453	6483	12637	2623	5498	5591	2661	16096	71	146	-1.0
CPG13193	CPG13268	-0.030	1385	6950	-0.058	6453	6561	12530	2582	5498	5247	2464	15701	64	147	-1.0
CPG13193	CPG13276	0.005	1351	7358	-0.006	6453	6756	12907	2733	5498	5489	2668	16150	31	168	-1.0
CPG13193	CPG13284	-0.015	1339	7231	-0.006	6453	6437	12456	2586	5498	5429	2645	15854	54	146	-1.0
CPG13193	CPG13292	-0.033	1468	7411	-0.044	6453	6584	12764	2723	5498	5616	2694	16197	73	146	-1.0
CPG13193	CPG13300	0.001	1335	7419	0.012	6453	6387	12423	2675	5498	5476	2736	15827	54	153	-1.0
CPG13193	CPG13318	-0.025	1420	7455	-0.015	6453	6508	12681	2681	5498	5649	2757	16194	23	168	-1.0
CPG13193	CPG13334	-0.087	1291	6462	-0.020	6453	5368	10822	2112	5498	5212	2480	14351	27	145	-1.0
CPG13193	CPG13342	0.032	1290	7260	-0.005	6453	6722	12678	2784	5498	5221	2556	15660	25	140	-1.0
CPG13193	CPG13359	-0.008	1397	7364	-0.023	6453	6582	12641	2745	5498	5421	2669	15912	70	141	-1.0
CPG13193	CPG13367	-0.047	1409	6624	-0.082	6453	6447	12263	2530	5498	5208	2391	15236	56	136	-1.0
CPG13193	CPG13375	0.019	1275	7129	0.006	6453	6597	12499	2667	5498	5314	2581	15569	56	145	-1.0
CPG13193	CPG13383	0.017	1323	7159	-0.016	6453	6664	12554	2755	5498	5264	2563	15526	20	159	-1.0
CPG13193	CPG13391	0.018	1266	7072	0.007	6453	6563	12491	2643	5498	5342	2571	15543	59	140	-1.0
CPG13193	CPG13409	-nan	0	0	0.000	6453	0	0	0	5498	0	0	0	0	0	-1.0
CPG13193	CPG13417	0.039	1295	7226	-0.007	6453	6802	12774	2842	5498	5184	2553	15611	52	154	-1.0
CPG13193	CPG13425	-0.039	1425	7190	-0.034	6453	6446	12514	2605	5498	5575	2664	15919	56	153	-1.0
CPG13193	CPG13433	-0.042	1425	7180	-0.040	6453	6386	12451	2589	5498	5536	2631	15878	22	156	-1.0
CPG13193	CPG13441	-0.032	1412	7181	-0.030	6453	6503	12578	2622	5498	5552	2658	15927	67	141	-1.0
CPG13193	CPG13458	-0.015	1356	7220	-0.005	6453	6489	12571	2620	5498	5505	2682	15907	25	150	-1.0
CPG13193	CPG13466	-0.019	1391	7271	-0.033	6453	6512	12595	2665	5498	5354	2604	15927	67	149	-1.0
CPG13193	CPG13474	-0.002	1368	7406	-0.017	6453	6562	12635	2721	5498	5407	2642	15967	27	164	-1.0
CPG13193	CPG13482	-0.007	1380	7260	-0.024	6453	6670	12744	2715	5498	5429	2630	15954	20	151	-1.0
CPG13193	CPG13490	-0.026	1446	7258	-0.051	6453	6598	12697	2729	5498	5417	2617	15943	27	156	-1.0
CPG13193	CPG200691	-0.046	1428	7166	-0.038	6453	6619	12568	2567	5498	5708	2648	16028	53	153	-1.0
CPG13193	CPG68718	-0.020	1390	7285	-0.020	6453	6458	12521	2657	5498	5487	2671	15882	21	167	-1.0
CPG13193	CPG68700	-0.018	1394	7362	-0.018	6453	6476	12535	2678	5498	5493	2690	15935	61	147	-1.0
CPG13193	CPG13508	-0.011	1388	7287	-0.027	6453	6657	12749	2708	5498	5426	2627	16008	59	150	-1.0
CPG13193	CPG13516	-0.030	1405	7321	-0.025	6453	6390	12488	2620	5498	5564	2675	15974	27	155	-1.0
CPG13193	CPG200709	-0.027	1395	7187	-0.027	6453	6668	12571	2618	5498	5597	2639	15917	68	151	-1.0
CPG13193	CPG200717	-0.003	1383	7299	-0.027	6453	6924	12889	2746	5498	5541	2618	16079	24	185	-1.0
CPG13201	CPG13219	-0.022	1394	6975	-0.055	6442	6685	12684	2647	5600	5244	2501	15759	116	185	-1.0
CPG13201	CPG13227	-0.031	1459	7406	-0.038	6442	6543	12651	2722	5600	5423	2713	16072	95	208	-1.0
CPG13201	CPG13235	-0.048	1434	7236	-0.027	6442	6453	12602	2568	5600	5531	2720	16136	99	204	-1.0
CPG13201	CPG13243	-0.016	1313	7298	0.018	6442	6322	12401	2525	5600	5402	2725	15962	57	142	-1.0
CPG13201	CPG13250	-0.015	1384	7573	0.010	6442	6483	12726	2670	5600	5591	2823	16343	121	211	-1.0
CPG13201	CPG13268	-0.020	1353	7115	-0.027	6442	6561	12615	2577	5600	5247	2562	15929	103	213	-1.0
CPG13201	CPG13276	0.007	1371	7586	0.007	6442	6756	13009	2786	5600	5489	2778	16394	52	153	-1.0
CPG13201	CPG13284	0.498	340	10798	0.601	6442	6437	12578	3810	5600	5429	3943	16096	56	248	-1.0
CPG13201	CPG13292	-0.065	1510	7266	-0.059	6442	6584	12859	2599	5600	5616	2687	16437	121	213	-1.0
CPG13201	CPG13300	-0.037	1425	7378	-0.018	6442	6387	12489	2622	5600	5476	2751	16048	93	220	-1.0
CPG13201	CPG13318	-0.054	1496	7454	-0.040	6442	6508	12780	2644	5600	5649	2770	16442	46	150	-1.0
CPG13201	CPG13334	-0.128	1421	6532	-0.064	6442	5368	10912	2146	5600	5212	2508	14573	48	152	-1.0
CPG13201	CPG13342	-0.001	1335	7132	-0.017	6442	6722	12744	2663	5600	5221	2582	15885	44	144	-1.0
CPG13201	CPG13359	-0.029	1436	7339	-0.033	6442	6582	12739	2685	5600	5421	2691	16144	105	213	-1.0
CPG13201	CPG13367	-0.049	1466	6887	-0.090	6442	6447	12364	2627	5600	5208	2462	15463	98	193	-1.0
CPG13201	CPG13375	-0.012	1375	7164	-0.029	6442	6597	12614	2676	5600	5314	2594	15801	111	202	-1.0
CPG13201	CPG13383	-0.003	1351	7132	-0.024	6442	6664	12640	2683	5600	5264	2578	15757	59	138	-1.0
CPG13201	CPG13391	0.005	1320	7190	0.000	6442	6563	12590	2669	5600	5342	2641	15762	96	208	-1.0
CPG13201	CPG13409	-nan	0	0	0.000	6442	0	0	0	5600	0	0	0	0	0	-1.0
CPG13201	CPG13417	0.040	1238	7232	0.025	6442	6802	12831	2732	5600	5184	2608	15837	98	218	-1.0
CPG13201	CPG13425	-0.053	1466	7261	-0.042	6442	6446	12609	2595	5600	5575	2696	16146	107	209	-1.0
CPG13201	CPG13433	-0.052	1445	7260	-0.034	6442	6386	12534	2566	5600	5536	2704	16107	50	156	-1.0
CPG13201	CPG13441	-0.033	1391	7261	-0.013	6442	6503	12646	2571	5600	5552	2709	16156	100	212	-1.0
CPG13201	CPG13458	-0.060	1498	7262	-0.056	6442	6489	12621	2616	5600	5505	2690	16149	48	163	-1.0
CPG13201	CPG13466	-0.042	1431	7275	-0.039	6442	6512	12645	2595	5600	5354	2653	16161	109	217	-1.0
CPG13201	CPG13474	-0.023	1373	7314	-0.019	6442	6562	12710	2600	5600	5407	2644	16197	52	162	-1.0
CPG13201	CPG13482	-0.020	1423	7371	-0.034	6442	6670	12823	2717	5600	5429	2661	16183	48	151	-1.0
CPG13201	CPG13490	-0.033	1431	7303	-0.040	6442	6598	12755	2653	5600	5417	2645	16183	59	130	-1.0
CPG13201	CPG200691	-0.067	1460	7158	-0.045	6442	6619	12633	2494	5600	5708	2669	16263	103	218	-1.0
CPG13201	CPG68718	-0.029	1372	7243	-0.014	6442	6458	12604	2564	5600	5487	2667	16091	58	168	-1.0
CPG13201	CPG68700	-0.023	1379	7396	-0.007	6442	6476	12617	2613	5600	5493	2718	16166	116	205	-1.0
CPG13201	CPG13508	-0.029	1454	7383	-0.039	6442	6657	12842	2724	5600	5426	2694	16231	127	188	-1.0
CPG13201	CPG13516	-0.044	1431	7394	-0.020	6442	6390	12542	2584	5600	5564	2749	16199	57	159	-1.0
CPG13201	CPG200709	-0.071	1508	7154	-0.063	6442	6668	12622	2569	5600	5597	2663	16146	117	213	-1.0
CPG13201	CPG200717	-0.021	1441	7403	-0.039	6442	6924	12961	2749	5600	5541	2667	16307	48	167	-1.0
CPG13219	CPG13227	0.025	1263	6932	-0.013	6685	6543	12682	2686	5244	5423	2460	15505	107	172	-1.0
CPG13219	CPG13235	0.009	1314	6989	-0.017	6685	6453	12630	2687	5244	5531	2537	15559	102	178	-1.0
CPG13219	CPG13243	-0.007	1359	6986	-0.045	6685	6322	12407	2675	5244	5402	2480	15402	69	111	-1.0
CPG13219	CPG13250	-0.013	1373	7006	-0.039	6685	6483	12716	2665	5244	5591	2544	15765	111	197	-1.0
CPG13219	CPG13268	0.006	1326	6798	-0.055	6685	6561	12634	2688	5244	5247	2362	15382	115	181	-1.0
CPG13219	CPG13276	0.026	1311	7066	-0.030	6685	6756	13003	2788	5244	5489	2467	15804	58	131	-1.0
CPG13219	CPG13284	0.024	1281	7068	-0.012	6685	6437	12577	2712	5244	5429	2501	15502	119	166	-1.0
CPG13219	CPG13292	0.018	1343	7282	-0.019	6685	6584	12839	2804	5244	5616	2585	15856	125	184	-1.0
CPG13219	CPG13300	0.001	1307	6884	-0.024	6685	6387	12522	2620	5244	5476	2490	15473	102	189	-1.0
CPG13219	CPG13318	0.010	1311	7140	-0.007	6685	6508	12779	2686	5244	5649	2584	15858	61	116	-1.0
CPG13219	CPG13334	-0.060	1263	6237	-0.040	6685	5368	10961	2197	5244	5212	2318	14067	63	125	-1.0
CPG13219	CPG13342	0.048	1242	6913	-0.019	6685	6722	12772	2788	5244	5221	2385	15351	57	116	-1.0
CPG13219	CPG13359	-0.001	1375	6913	-0.062	6685	6582	12764	2745	5244	5421	2427	15562	104	191	-1.0
CPG13219	CPG13367	0.511	0	8921	0.640	6685	6447	12363	3160	5244	5208	3333	14964	106	165	0.5
CPG13219	CPG13375	0.048	1219	6905	0.006	6685	6597	12622	2738	5244	5314	2468	15270	116	177	-1.0
CPG13219	CPG13383	0.047	1245	6879	-0.019	6685	6664	12678	2788	5244	5264	2390	15226	56	126	-1.0
CPG13219	CPG13391	0.037	1264	6874	-0.014	6685	6563	12603	2759	5244	5342	2453	15223	101	183	-1.0
CPG13219	CPG13409	-nan	0	0	0.000	6685	0	0	0	5244	0	0	0	0	0	-1.0
CPG13219	CPG13417	0.059	1221	6874	-0.016	6685	6802	12840	2823	5244	5184	2361	15289	104	188	-1.0
CPG13219	CPG13425	0.013	1297	6996	-0.018	6685	6446	12623	2674	5244	5575	2499	15568	105	187	-1.0
CPG13219	CPG13433	0.001	1331	6983	-0.031	6685	6386	12554	2667	5244	5536	2500	15534	58	129	-1.0
CPG13219	CPG13441	0.024	1304	7138	-0.014	6685	6503	12666	2762	5244	5552	2532	15584	97	188	-1.0
CPG13219	CPG13458	-0.006	1345	6900	-0.039	6685	6489	12629	2653	5244	5505	2486	15568	57	136	-1.0
CPG13219	CPG13466	-0.010	1402	6957	-0.075	6685	6512	12702	2742	5244	5354	2411	15577	127	174	-1.0
CPG13219	CPG13474	-0.002	1385	7011	-0.059	6685	6562	12744	2759	5244	5407	2458	15622	67	131	-1.0
CPG13219	CPG13482	0.022	1308	6960	-0.029	6685	6670	12850	2758	5244	5429	2466	15602	49	135	-1.0
CPG13219	CPG13490	0.019	1302	6983	-0.023	6685	6598	12768	2724	5244	5417	2482	15605	55	118	-1.0
CPG13219	CPG200691	-0.006	1329	6910	-0.027	6685	6619	12682	2617	5244	5708	2514	15687	116	182	-1.0
CPG13219	CPG68718	0.012	1309	7020	-0.020	6685	6458	12578	2692	5244	5487	2514	15523	62	141	-1.0
CPG13219	CPG68700	-0.000	1352	7006	-0.033	6685	6476	12628	2701	5244	5493	2529	15584	116	177	-1.0
CPG13219	CPG13508	0.012	1349	7030	-0.037	6685	6657	12835	2774	5244	5426	2505	15666	115	177	-1.0
CPG13219	CPG13516	-0.021	1399	7004	-0.057	6685	6390	12567	2669	5244	5564	2498	15632	60	135	-1.0
CPG13219	CPG200709	0.012	1311	7042	-0.017	6685	6668	12619	2700	5244	5597	2533	15572	129	173	-1.0
CPG13219	CPG200717	0.045	1249	7093	0.002	6685	6924	12972	2793	5244	5541	2508	15728	54	139	-1.0
CPG13227	CPG13235	-0.011	1365	7256	-0.007	6543	6453	12574	2662	5423	5531	2691	15871	96	187	-1.0
CPG13227	CPG13243	0.014	1281	7342	0.024	6543	6322	12367	2647	5423	5402	2689	15696	56	126	-1.0
CPG13227	CPG13250	0.000	1329	7355	0.016	6543	6483	12701	2658	5423	5591	2745	16069	113	193	-1.0
CPG13227	CPG13268	-0.025	1370	6856	-0.054	6543	6561	12613	2583	5423	5247	2459	15673	92	202	-1.0
CPG13227	CPG13276	0.012	1390	7451	-0.027	6543	6756	12988	2855	5423	5489	2634	16119	58	135	-1.0
CPG13227	CPG13284	-0.040	1435	7096	-0.051	6543	6437	12530	2622	5423	5429	2592	15817	104	179	-1.0
CPG13227	CPG13292	-0.038	1446	7175	-0.051	6543	6584	12846	2651	5423	5616	2618	16165	107	203	-1.0
CPG13227	CPG13300	0.018	1256	7283	0.033	6543	6387	12494	2625	5423	5476	2691	15783	93	199	-1.0
CPG13227	CPG13318	-0.020	1427	7437	-0.024	6543	6508	12764	2728	5423	5649	2725	16172	53	119	-1.0
CPG13227	CPG13334	-0.086	1300	6388	-0.024	6543	5368	10906	2131	5423	5212	2474	14332	51	131	-1.0
CPG13227	CPG13342	0.012	1327	7024	-0.030	6543	6722	12732	2729	5423	5221	2495	15625	44	130	-1.0
CPG13227	CPG13359	-0.011	1406	7251	-0.035	6543	6582	12709	2742	5423	5421	2622	15882	97	197	-1.0
CPG13227	CPG13367	-0.023	1331	6620	-0.050	6543	6447	12293	2522	5423	5208	2401	15200	106	165	-1.0
CPG13227	CPG13375	0.019	1293	7053	-0.008	6543	6597	12599	2706	5423	5314	2545	15533	99	193	-1.0
CPG13227	CPG13383	0.024	1285	6986	-0.012	6543	6664	12667	2722	5423	5264	2507	15494	53	134	-1.0
CPG13227	CPG13391	0.010	1288	6952	-0.008	6543	6563	12527	2636	5423	5342	2531	15495	95	189	-1.0
CPG13227	CPG13409	-nan	0	0	0.000	6543	0	0	0	5423	0	0	0	0	0	-1.0
CPG13227	CPG13417	0.041	1259	7030	-0.004	6543	6802	12840	2781	5423	5184	2497	15567	103	190	-1.0
CPG13227	CPG13425	-0.017	1359	7154	-0.013	6543	6446	12601	2613	5423	5575	2647	15888	114	180	-1.0
CPG13227	CPG13433	-0.008	1324	7205	0.002	6543	6386	12519	2600	5423	5536	2659	15848	56	138	-1.0
CPG13227	CPG13441	-0.009	1353	7213	-0.003	6543	6503	12631	2647	5423	5552	2689	15903	96	193	-1.0
CPG13227	CPG13458	0.005	1314	7232	0.002	6543	6489	12635	2657	5423	5505	2637	15867	55	140	-1.0
CPG13227	CPG13466	-0.028	1402	7101	-0.051	6543	6512	12654	2630	5423	5354	2533	15897	103	198	-1.0
CPG13227	CPG13474	-0.003	1376	7316	-0.026	6543	6562	12720	2734	5423	5407	2610	15944	53	143	-1.0
CPG13227	CPG13482	0.016	1300	7220	0.004	6543	6670	12828	2702	5423	5429	2623	15944	48	134	-1.0
CPG13227	CPG13490	-0.011	1369	7119	-0.030	6543	6598	12763	2667	5423	5417	2574	15917	64	119	-1.0
CPG13227	CPG200691	-0.036	1437	7230	-0.041	6543	6619	12616	2647	5423	5708	2652	15989	108	190	-1.0
CPG13227	CPG68718	-0.000	1327	7252	0.007	6543	6458	12557	2652	5423	5487	2691	15832	50	156	-1.0
CPG13227	CPG68700	0.006	1344	7363	0.001	6543	6476	12640	2725	5423	5493	2691	15897	96	200	-1.0
CPG13227	CPG13508	0.024	1329	7447	0.007	6543	6657	12831	2814	5423	5426	2696	15979	118	174	-1.0
CPG13227	CPG13516	-0.013	1363	7315	-0.002	6543	6390	12557	2644	5423	5564	2715	15947	43	157	-1.0
CPG13227	CPG200709	-0.017	1343	7108	-0.008	6543	6668	12581	2580	5423	5597	2641	15872	113	194	-1.0
CPG13227	CPG200717	-0.004	1378	7202	-0.028	6543	6924	12915	2727	5423	5541	2605	16041	53	144	-1.0
CPG13235	CPG13243	-0.009	1297	7222	0.020	6453	6322	12324	2538	5531	5402	2703	15767	53	129	-1.0
CPG13235	CPG13250	-0.024	1407	7396	-0.010	6453	6483	12646	2661	5531	5591	2757	16127	111	195	-1.0
CPG13235	CPG13268	-0.021	1405	7127	-0.046	6453	6561	12549	2680	5531	5247	2567	15721	93	201	-1.0
CPG13235	CPG13276	0.022	1284	7417	0.030	6453	6756	12890	2707	5531	5489	2733	16177	55	136	-1.0
CPG13235	CPG13284	-0.028	1386	7186	-0.015	6453	6437	12503	2595	5531	5429	2690	15885	103	183	-1.0
CPG13235	CPG13292	-0.034	1440	7334	-0.028	6453	6584	12773	2661	5531	5616	2727	16225	110	200	-1.0
CPG13235	CPG13300	0.012	1277	7405	0.039	6453	6387	12427	2631	5531	5476	2768	15847	100	191	-1.0
CPG13235	CPG13318	-0.015	1366	7457	0.014	6453	6508	12675	2636	5531	5649	2807	16226	53	124	-1.0
CPG13235	CPG13334	-0.076	1267	6513	0.001	6453	5368	10857	2124	5531	5212	2538	14389	50	132	-1.0
CPG13235	CPG13342	0.039	1246	7241	0.025	6453	6722	12681	2741	5531	5221	2621	15686	45	126	-1.0
CPG13235	CPG13359	0.022	1301	7460	0.030	6453	6582	12677	2744	5531	5421	2765	15950	108	187	-1.0
CPG13235	CPG13367	-0.034	1394	6764	-0.060	6453	6447	12254	2579	5531	5208	2473	15254	116	157	-1.0
CPG13235	CPG13375	0.020	1264	7095	0.012	6453	6597	12533	2651	5531	5314	2592	15590	109	184	-1.0
CPG13235	CPG13383	0.005	1299	6962	-0.011	6453	6664	12558	2629	5531	5264	2540	15561	62	126	-1.0
CPG13235	CPG13391	0.016	1272	7096	0.016	6453	6563	12480	2642	5531	5342	2628	15564	106	175	-1.0
CPG13235	CPG13409	-nan	0	0	0.000	6453	0	0	0	5531	0	0	0	0	0	-1.0
CPG13235	CPG13417	0.032	1224	6966	0.021	6453	6802	12743	2650	5531	5184	2556	15633	93	198	-1.0
CPG13235	CPG13425	-0.035	1408	7223	-0.023	6453	6446	12508	2598	5531	5575	2691	15943	109	185	-1.0
CPG13235	CPG13433	-0.037	1423	7267	-0.027	6453	6386	12448	2616	5531	5536	2698	15906	53	137	-1.0
CPG13235	CPG13441	-0.045	1429	7099	-0.040	6453	6503	12574	2578	5531	5552	2635	15946	107	182	-1.0
CPG13235	CPG13458	0.004	1296	7316	0.022	6453	6489	12569	2620	5531	5505	2715	15941	60	138	-1.0
CPG13235	CPG13466	-0.021	1412	7340	-0.033	6453	6512	12598	2694	5531	5354	2649	15962	114	186	-1.0
CPG13235	CPG13474	-0.002	1367	7409	-0.011	6453	6562	12672	2720	5531	5407	2674	16008	60	133	-1.0
CPG13235	CPG13482	0.012	1317	7316	0.003	6453	6670	12770	2708	5531	5429	2650	15987	44	130	-1.0
CPG13235	CPG13490	-0.025	1400	7180	-0.032	6453	6598	12677	2639	5531	5417	2627	15979	51	125	-1.0
CPG13235	CPG200691	-0.016	1351	7328	0.008	6453	6619	12581	2599	5531	5708	2748	16062	104	194	-1.0
CPG13235	CPG68718	-0.014	1345	7239	0.005	6453	6458	12524	2604	5531	5487	2720	15900	58	153	-1.0
CPG13235	CPG68700	0.016	1259	7381	0.050	6453	6476	12555	2617	5531	5493	2792	15961	114	186	-1.0
CPG13235	CPG13508	-0.011	1397	7306	-0.020	6453	6657	12773	2722	5531	5426	2686	16032	102	189	-1.0
CPG13235	CPG13516	-0.020	1379	7401	-0.007	6453	6390	12490	2636	5531	5564	2722	15998	58	147	-1.0
CPG13235	CPG200709	-0.019	1352	7188	0.002	6453	6668	12565	2584	5531	5597	2713	15937	122	185	-1.0
CPG13235	CPG200717	0.010	1334	7345	0.002	6453	6924	12884	2734	5531	5541	2677	16095	43	154	-1.0
CPG13243	CPG13250	-0.019	1335	7311	0.011	6322	6483	12425	2552	5402	5591	2731	15967	65	136	-1.0
CPG13243	CPG13268	-0.006	1301	7037	-0.014	6322	6561	12351	2564	5402	5247	2529	15561	55	141	-1.0
CPG13243	CPG13276	0.012	1303	7345	0.012	6322	6756	12713	2682	5402	5489	2670	15997	21	145	-1.0
CPG13243	CPG13284	0.006	1245	7229	0.033	6322	6437	12275	2525	5402	5429	2668	15699	53	135	-1.0
CPG13243	CPG13292	-0.051	1428	7159	-0.044	6322	6584	12549	2539	5402	5616	2620	16058	62	139	-1.0
CPG13243	CPG13300	0.000	1306	7366	0.015	6322	6387	12229	2614	5402	5476	2695	15673	51	137	-1.0
CPG13243	CPG13318	0.007	1286	7517	0.042	6322	6508	12488	2616	5402	5649	2799	16059	24	155	-1.0
CPG13243	CPG13334	-0.079	1265	6543	-0.004	6322	5368	10659	2109	5402	5212	2510	14249	28	134	-1.0
CPG13243	CPG13342	0.059	1162	7268	0.051	6322	6722	12483	2692	5402	5221	2589	15529	16	155	-1.0
CPG13243	CPG13359	0.007	1304	7348	0.015	6322	6582	12422	2654	5402	5421	2687	15766	58	130	-1.0
CPG13243	CPG13367	-0.043	1428	6789	-0.082	6322	6447	12073	2598	5402	5208	2428	15094	61	116	-1.0
CPG13243	CPG13375	0.010	1316	7173	-0.010	6322	6597	12339	2694	5402	5314	2578	15440	63	128	-1.0
CPG13243	CPG13383	0.018	1268	7039	-0.005	6322	6664	12367	2645	5402	5264	2512	15384	23	144	-1.0
CPG13243	CPG13391	0.030	1223	7128	0.032	6322	6563	12306	2628	5402	5342	2619	15401	53	130	-1.0
CPG13243	CPG13409	-nan	0	0	0.000	6322	0	0	0	5402	0	0	0	0	0	-1.0
CPG13243	CPG13417	0.046	1222	7140	0.017	6322	6802	12565	2730	5402	5184	2531	15467	58	135	-1.0
CPG13243	CPG13425	-0.053	1405	7034	-0.038	6322	6446	12295	2484	5402	5575	2606	15766	54	140	-1.0
CPG13243	CPG13433	-0.041	1369	7077	-0.024	6322	6386	12254	2484	5402	5536	2608	15732	26	137	-1.0
CPG13243	CPG13441	-0.023	1369	7225	-0.013	6322	6503	12383	2596	5402	5552	2669	15785	55	133	-1.0
CPG13243	CPG13458	-0.008	1332	7296	-0.002	6322	6489	12364	2617	5402	5505	2654	15758	27	160	-1.0
CPG13243	CPG13466	-0.005	1279	7187	0.012	6322	6512	12383	2529	5402	5354	2620	15791	58	138	-1.0
CPG13243	CPG13474	0.012	1273	7341	0.022	6322	6562	12447	2620	5402	5407	2667	15821	25	137	-1.0
CPG13243	CPG13482	0.018	1298	7377	0.011	6322	6670	12553	2708	5402	5429	2657	15812	33	138	-1.0
CPG13243	CPG13490	-0.004	1322	7230	-0.006	6322	6598	12493	2617	5402	5417	2611	15811	21	150	-1.0
CPG13243	CPG200691	-0.014	1333	7331	0.007	6322	6619	12367	2577	5402	5708	2706	15877	45	150	-1.0
CPG13243	CPG68718	0.002	1285	7282	0.022	6322	6458	12319	2583	5402	5487	2690	15720	20	145	-1.0
CPG13243	CPG68700	-0.007	1324	7312	0.002	6322	6476	12373	2607	5402	5493	2659	15795	59	132	-1.0
CPG13243	CPG13508	0.012	1289	7336	0.019	6322	6657	12548	2655	5402	5426	2679	15863	71	120	-1.0
CPG13243	CPG13516	-0.013	1342	7403	0.005	6322	6390	12289	2602	5402	5564	2710	15830	28	154	-1.0
CPG13243	CPG200709	-0.026	1372	7217	-0.018	6322	6668	12333	2582	5402	5597	2647	15758	56	145	-1.0
CPG13243	CPG200717	-0.003	1315	7165	-0.004	6322	6924	12664	2611	5402	5541	2606	15922	17	157	-1.0
CPG13250	CPG13268	-0.014	1407	7290	-0.039	6483	6561	12681	2728	5591	5247	2609	15922	130	191	-1.0
CPG13250	CPG13276	0.020	1328	7587	0.022	6483	6756	13045	2787	5591	5489	2776	16386	68	140	-1.0
CPG13250	CPG13284	-0.004	1349	7476	0.010	6483	6437	12604	2673	5591	5429	2755	16083	116	194	-1.0
CPG13250	CPG13292	-0.055	1519	7407	-0.057	6483	6584	12885	2683	5591	5616	2721	16445	122	216	-1.0
CPG13250	CPG13300	-0.027	1400	7376	-0.013	6483	6387	12532	2633	5591	5476	2729	16042	107	209	-1.0
CPG13250	CPG13318	-0.050	1466	7399	-0.029	6483	6508	12805	2614	5591	5649	2772	16442	58	140	-1.0
CPG13250	CPG13334	-0.105	1372	6616	-0.038	6483	5368	10915	2170	5591	5212	2544	14563	59	145	-1.0
CPG13250	CPG13342	0.023	1309	7321	-0.002	6483	6722	12796	2766	5591	5221	2606	15894	47	142	-1.0
CPG13250	CPG13359	-0.004	1362	7415	0.002	6483	6582	12755	2696	5591	5421	2737	16140	111	210	-1.0
CPG13250	CPG13367	-0.046	1432	6768	-0.079	6483	6447	12412	2576	5591	5208	2452	15460	118	177	-1.0
CPG13250	CPG13375	0.010	1323	7257	-0.004	6483	6597	12648	2712	5591	5314	2627	15804	132	186	-1.0
CPG13250	CPG13383	0.009	1325	7153	-0.018	6483	6664	12690	2705	5591	5264	2557	15758	65	139	-1.0
CPG13250	CPG13391	0.015	1330	7352	0.002	6483	6563	12590	2755	5591	5342	2669	15762	110	198	-1.0
CPG13250	CPG13409	-nan	0	0	0.000	6483	0	0	0	5591	0	0	0	0	0	-1.0
