WTCHG_171117_262	WTCHG_171117_264	
20.19281	17.44469	
20.189543	17.460176	
20.147058	17.434734	
20.17538	17.43031	
20.183006	17.43584	
20.173203	17.409292	
20.126362	17.357697	
20.153595	17.362125	
20.154684	17.36102	
20.084967	17.348837	
20.062092	17.331486	
20.068628	17.315964	
20.092592	17.267183	
20.119825	17.236141	
20.117775	17.26526	
20.12432	17.26748	
20.102509	17.190899	
20.030535	17.200888	
19.980371	17.209766	
20.005453	17.223085	
19.954199	17.220865	
19.941113	17.247503	
20.009815	17.278889	
19.964012	17.256952	
19.973827	17.276974	
19.937841	17.278088	
19.902945	17.272526	
19.901854	17.23693	
19.883316	17.16574	
19.908398	17.140156	
19.897491	17.181313	
19.908398	17.17575	
19.900763	17.10901	
19.968374	17.143494	
19.954199	17.22247	
20.002184	17.1802	
20.03821	17.1802	
20.05786	17.143494	
20.028385	17.115685	
19.989082	17.171492	
19.980349	17.163696	
19.991266	17.087973	
20.024017	17.033407	
20.027323	16.987751	
20.022951	16.974388	
19.971584	16.949888	
19.983606	16.95323	
20.019693	16.952116	
20.047047	16.858574	
20.0	16.840757	
19.970394	16.804008	
19.95285	16.847439	
19.957237	16.81069	
19.986841	16.78285	
19.961622	16.74499	
19.970362	16.767262	
19.964874	16.769487	
20.02854	16.795101	
19.958288	16.807135	
19.936335	16.832775	
19.883644	16.852842	
19.915478	16.865107	
19.903402	16.831661	
19.972527	16.762543	
20.00989	16.740246	
20.05165	16.76923	
20.042856	16.760313	
20.07912	16.710144	
20.024176	16.6767	
20.034065	16.77146	
20.06044	16.738016	
20.073708	16.723522	
20.069307	16.68562	
20.069307	16.71349	
20.064907	16.703125	
20.006601	16.72067	
19.963696	16.729307	
19.89329	16.782997	
19.864538	16.748322	
19.871004	16.715883	
19.837927	16.717003	
19.819183	16.71812	
19.788313	16.736017	
19.790287	16.722595	
19.78256	16.739374	
19.751656	16.732662	
19.78808	16.721476	
19.759115	16.68421	
19.767443	16.764574	
19.710964	16.730942	
19.624584	16.66779	
19.635658	16.69248	
19.565891	16.64422	
19.538206	16.68504	
19.571428	16.683914	
19.58361	16.631046	
19.598007	16.69482	
19.55383	16.615992	
19.577137	16.712837	
19.567148	16.68018	
19.570477	16.646397	
19.574444	16.612612	
19.651112	16.625	
19.636667	16.597519	
19.644444	16.605412	
19.644444	16.634724	
19.63889	16.70575	
19.62111	16.622322	
19.682222	16.636978	
19.736666	16.642616	
19.767778	16.614431	
19.795555	16.614431	
19.744444	16.650507	
19.69188	16.661781	
19.628475	16.676437	
19.612904	16.626833	
19.661846	16.652761	
19.680756	16.594137	
19.7208	16.572718	
19.64516	16.542278	
19.675194	16.523111	
19.666296	16.456594	
19.693764	16.445322	
19.691536	16.448704	
19.739422	16.43292	
19.724945	16.4239	
19.698217	16.410372	
19.699331	16.40699	
19.706013	16.373167	
19.674833	16.377678	
19.728285	16.351748	
19.71572	16.37655	
19.710144	16.361895	
19.710938	16.35513	
19.694973	16.312288	
19.743017	16.32469	
19.72067	16.293123	
19.693855	16.33973	
19.709497	16.401806	
19.6868	16.37062	
19.638702	16.324293	
19.653975	16.300905	
19.637892	16.433258	
19.587444	16.424208	
19.643497	16.406109	
19.689463	16.402716	
19.661434	16.325792	
19.705156	16.312218	
19.680492	16.262444	
19.658072	16.25	
19.643497	16.228506	
19.627802	16.207014	
19.623318	16.226244	
19.65695	16.276018	
19.671524	16.320498	
19.698431	16.272934	
19.69731	16.261608	
19.661434	16.231031	
19.700672	16.261608	
19.74523	16.263874	
19.789001	16.180067	
19.789888	16.161947	
19.795506	16.143827	
19.744944	16.165346	
19.705618	16.138165	
19.682022	16.14496	
19.651686	16.142694	
19.58427	16.141563	
19.591677	16.116648	
19.56243	16.092865	
19.573679	16.07248	
19.633295	16.053288	
19.605175	16.05102	
19.653889	16.068027	
19.625704	16.098639	
19.629797	16.086168	
19.63729	16.064627	
19.6	16.031746	
19.554802	16.057823	
19.576923	16.075964	
19.5724	16.061295	
19.593891	16.06243	
19.64213	16.029512	
19.70068	16.034052	
19.6958	16.032917	
19.53462	16.040863	
19.547106	16.023836	
19.561363	16.010216	
19.611364	15.973893	
19.592045	16.01589	
19.55	15.944382	
19.57224	15.956867	
19.546076	16.00454	
19.584755	16.019318	
19.544937	16.056818	
19.513083	16.093288	
19.491468	16.073948	
19.574032	16.04892	
19.57631	16.075085	
19.53189	16.010239	
19.538725	16.013653	
19.535307	16.031855	
19.493166	16.02278	
19.494305	16.072893	
19.494305	16.047836	
19.506271	16.042141	
19.509691	16.026196	
19.518814	16.058086	
19.524515	16.011389	
19.522831	16.039864	
19.502857	16.062643	
19.418764	16.051311	
19.375286	16.061573	
19.345537	16.109589	
19.375286	16.118721	
19.38717	16.133715	
19.350515	16.194286	
19.447882	16.201143	
19.448395	16.213959	
19.464449	16.036697	
19.46101	16.088303	
19.46789	16.111238	
19.497707	16.111238	
19.557339	16.141054	
19.569954	16.127293	
19.661697	16.129587	
19.665138	16.116972	
19.718714	16.18922	
19.711826	16.251146	
19.786207	16.205275	
19.768965	16.277842	
19.764368	16.24914	
19.783909	16.252583	
19.75977	16.261768	
19.793104	16.282434	
19.735632	16.215843	
19.703447	16.274397	
19.7023	16.269804	
19.62069	16.244547	
19.593786	16.228474	
19.571922	16.267817	
19.566168	16.31954	
19.565018	16.254023	
19.528193	16.249426	
19.47526	16.241379	
19.42923	16.245977	
19.463133	16.267817	
19.427912	16.190805	
19.543253	16.275862	
19.580162	16.28046	
19.570934	16.28046	
19.57324	16.25977	
19.576212	16.261219	
19.534641	16.272728	
19.50636	16.241657	
19.478613	16.238205	
19.401155	16.210587	
19.36763	16.219793	
19.360693	16.247412	
19.360693	16.265823	
19.352602	16.273878	
19.354166	16.330265	
19.38426	16.301497	
19.427578	16.306099	
19.39861	16.303797	
19.417149	16.302647	
19.410196	16.332565	
19.531866	16.32336	
19.575897	16.309551	
19.617613	16.387802	
19.657011	16.363636	
19.551565	16.38435	
19.526072	16.329113	
19.50058	16.25576	
19.560835	16.245392	
19.514484	16.229263	
19.550406	16.279953	
19.588644	16.309908	
19.69525	16.29954	
19.61066	16.26728	
19.618773	16.296425	
19.586327	16.242214	
19.8146	16.272203	
19.913094	16.251442	
19.901506	16.236448	
19.876015	16.262976	
19.809965	16.21478	
19.798378	16.245958	
19.747393	16.213625	
19.78281	16.093641	
19.813007	16.07052	
19.811846	16.086704	
19.663183	16.034681	
19.643438	15.957226	
19.635307	15.982659	
19.64535	16.046244	
19.64535	16.07986	
19.625582	16.084589	
19.602325	16.039398	
19.554651	16.044033	
19.559301	16.030127	
19.54186	16.039444	
19.639114	16.02323	
19.669382	16.054588	
19.681025	16.047619	
19.710957	15.984901	
19.681818	15.946574	
19.700466	15.981396	
19.74329	15.961628	
19.738623	15.922093	
19.73629	15.966279	
19.781797	15.897675	
19.66472	15.784634	
19.718458	15.795111	
19.681074	15.845169	
19.745327	15.848661	
19.731308	15.786962	
19.74386	15.777648	
19.695906	15.871795	
19.673685	15.864644	
19.651463	15.913551	
19.616375	15.912383	
19.529825	15.899532	
19.471897	15.831776	
19.418034	15.814252	
19.323185	15.834112	
19.34701	15.853801	
19.350527	15.770761	
19.385698	15.747072	
19.35639	15.764637	
19.320047	15.76815	
19.321218	15.733021	
19.31184	15.702228	
19.314554	15.69871	
19.342724	15.701878	
19.346245	15.75	
19.37676	15.725352	
19.342724	15.728873	
19.386604	15.7027025	
19.400705	15.687427	
19.444183	15.643949	
19.488836	15.636898	
19.480612	15.701528	
19.511164	15.672151	
19.566393	15.689776	
19.561691	15.699178	
19.567059	15.689776	
19.65371	15.756471	
19.549528	15.763251	
19.544811	15.772674	
19.549528	15.782097	
19.51651	15.755006	
19.53184	15.750295	
19.542454	15.794811	
19.512972	15.801887	
19.548996	15.746462	
19.545454	15.752066	
19.544273	15.767139	
19.401417	15.752955	
19.420307	15.734042	
19.36954	15.752955	
19.448643	15.767139	
19.429752	15.777778	
19.446281	15.747929	
19.421986	15.728673	
19.48936	15.7247925	
19.449173	15.758907	
19.403072	15.770512	
19.387707	15.785969	
19.364496	15.723809	
19.46327	15.728572	
19.50474	15.779762	
19.482227	15.790476	
19.504152	15.848629	
19.423487	15.835322	
19.524319	15.866348	
19.485172	15.849642	
19.457888	15.900954	
19.352314	15.884248	
19.388361	15.922435	
19.407364	15.903341	
19.397861	15.983294	
19.344418	15.916468	
19.241093	15.954654	
19.272295	15.883055	
19.286564	15.923628	
19.272295	15.957041	
19.27824	15.941527	
19.312723	15.923628	
19.285374	15.9642	
19.287752	15.951074	
19.325802	15.934367	
19.35434	15.937947	
19.390013	15.949881	
19.403091	15.954599	
19.413794	15.936679	
19.43044	15.891278	
19.438763	15.902031	
19.414982	15.970132	
19.382877	15.936603	
19.403091	15.982058	
19.40428	15.995215	
19.335316	16.069462	
19.303211	16.022755	
19.34126	16.052694	
19.40119	16.043114	
19.462456	16.10419	
19.508352	16.071856	
19.57706	16.06467	
19.587814	16.077938	
19.600956	16.027578	
19.626795	16.009592	
19.640718	16.034773	
19.601198	16.03837	
19.637125	16.021584	
19.625149	16.032373	
19.635492	16.07563	
19.564749	16.046818	
19.408163	16.01202	
19.405762	16.004814	
19.386555	15.973494	
19.446579	15.936068	
19.384615	15.91918	
19.377857	15.892642	
19.40313	15.864898	
19.448856	15.833534	
19.494585	15.831121	
19.47533	15.874548	
19.454874	15.879373	
19.399519	15.866104	
19.41757	15.831121	
19.463297	15.808203	
19.449398	15.84541	
19.436144	15.927448	
19.473494	15.935835	
19.456627	15.878935	
19.47229	15.843825	
19.55783	15.859564	
19.550602	15.906779	
19.561445	15.90303	
19.556627	15.933333	
19.587952	15.935758	
19.62485	15.916262	
19.614735	15.927184	
19.504232	15.90534	
19.48005	15.93674	
19.488512	15.824818	
19.460701	15.809003	
19.466747	15.852798	
19.442564	15.851582	
19.435308	15.844282	
19.422007	15.896468	
19.348248	15.954878	
19.287786	15.892683	
19.34341	15.901099	
19.304716	15.952381	
19.316807	15.953602	
19.287786	16.021978	
19.300241	16.042734	
19.249395	16.067156	
19.249395	16.042734	
19.288485	16.019537	
19.263031	16.010988	
19.219395	16.070818	
19.201212	16.13553	
19.14303	16.148962	
19.169697	16.153847	
19.157576	16.105005	
19.151516	16.074482	
19.197577	16.065933	
19.168486	16.037851	
19.191515	16.021978	
19.190304	16.020758	
19.179394	16.101467	
19.135757	16.081907	
19.156553	16.111246	
19.10801	16.133251	
19.099514	16.198286	
19.117718	16.205631	
19.092234	16.247852	
19.125153	16.321472	
19.12029	16.343557	
19.10814	16.328835	
19.11786	16.32638	
19.1531	16.377914	
19.194883	16.384521	
19.192448	16.362408	
19.231424	16.35135	
19.181707	16.36978	
19.155067	16.388683	
19.167482	16.46979	
19.148104	16.458693	
19.149326	16.451294	
19.189718	16.430332	
19.143208	16.45432	
19.159119	16.469715	
19.090576	16.505562	
19.034271	16.529049	
19.033089	16.540842	
19.041666	16.617575	
18.86397	16.574968	
18.86397	16.567533	
18.872393	16.584883	
18.76319	16.54399	
18.814268	16.51673	
18.789667	16.494423	
18.852398	16.44541	
18.835178	16.440447	
18.82903	16.418114	
18.886839	16.424318	
18.99016	16.372208	
18.95203	16.418114	
19.066422	16.359802	
19.076262	16.365217	
19.07257	16.324224	
19.12069	16.279503	
19.125616	16.268324	
19.118227	16.317163	
19.147966	16.39726	
19.09741	16.39726	
19.109877	16.448877	
19.110012	16.517456	
19.092707	16.506235	
19.046972	16.53616	
19.126081	16.53616	
19.139679	16.53242	
19.12979	16.552368	
19.126081	16.552368	
19.191832	16.508728	
19.253714	16.601748	
19.24505	16.61875	
19.240099	16.59625	
19.266088	16.565	
19.304455	16.5675	
19.268564	16.54875	
19.217821	16.594494	
19.26518	16.635796	
19.2057	16.662077	
19.188353	16.654568	
19.245354	16.643305	
19.285006	16.668335	
19.29492	16.659575	
19.270136	16.713392	
19.270136	16.7406	
19.247831	16.761906	
19.27881	16.735588	
19.260223	16.790728	
19.232962	16.75188	
19.261461	16.691729	
19.242874	16.649122	
19.232962	16.646616	
19.251862	16.631578	
19.299007	16.642408	
19.299007	16.601004	
19.282879	16.550816	
19.30521	16.496862	
19.26923	16.475533	
19.342432	16.470514	
19.32134	16.464825	
19.347395	16.46231	
19.411692	16.508795	
19.360697	16.566038	
19.400997	16.516981	
19.445137	16.518286	
19.433916	16.505674	
19.4575	16.532156	
19.39125	16.52399	
19.435	16.549242	
19.426783	16.487373	
19.404255	16.508839	
19.381727	16.507576	
19.48936	16.530973	
19.450563	16.469027	
19.41677	16.434893	
19.382978	16.437422	
19.326658	16.534855	
19.338346	16.420052	
19.328321	16.447268	
19.322056	16.474554	
19.318296	16.325699	
19.226816	16.23028	
19.18421	16.23664	
19.16792	16.1972	
19.161654	16.1972	
19.06015	16.174301	
19.002506	16.247133	
18.984943	16.317198	
18.95483	16.286625	
18.947302	16.276434	
18.958595	16.244585	
18.973652	16.222929	
18.925972	16.208918	
18.908407	16.249681	
18.801756	16.258598	
18.84818	16.28535	
18.90829	16.281528	
18.967255	16.280254	
18.879093	16.343948	
18.812342	16.39618	
18.807304	16.38903	
18.82116	16.396683	
18.738035	16.428572	
18.667088	16.371174	
18.662043	16.432398	
18.636822	16.396683	
18.638083	16.405613	
18.6343	16.452806	
18.627995	16.492975	
18.567465	16.537085	
18.567636	16.471191	
18.469027	16.394365	
18.65526	16.334187	
18.643852	16.326504	
18.642586	16.28297	
18.591888	16.275288	
18.628172	16.241997	
18.61929	16.253521	
18.630241	16.233034	
18.641678	16.21181	
18.58958	16.267353	
18.54638	16.264782	
18.531132	16.251928	
18.562897	16.242931	
18.581957	16.174807	
18.62977	16.1287	
18.676846	16.1287	
18.707378	16.118404	
18.769426	16.078608	
18.784714	16.056702	
18.779337	16.060568	
18.822477	16.020618	
18.828863	15.988402	
18.859156	16.059355	
18.864277	16.105944	
18.915384	16.085272	
18.944872	16.124031	
18.864103	16.125322	
18.830769	16.141008	
18.80641	16.12678	
18.69359	16.152653	
18.660257	16.110104	
18.644417	16.165804	
18.661953	16.216602	
18.611826	16.190908	
18.628534	16.140259	
18.59383	16.102598	
18.493574	16.074026	
18.504505	16.115734	
18.49807	16.102732	
18.536083	16.152344	
18.536774	16.138021	
18.504517	16.110678	
18.490322	16.115885	
18.50646	16.142113	
18.484497	16.1671	
18.492249	16.168407	
18.479328	16.137075	
18.436693	16.08094	
18.387596	16.050915	
18.348837	16.067884	
18.293282	16.071802	
18.23385	16.077023	
18.260983	16.033943	
18.206718	16.037859	
18.186047	16.063969	
18.221216	16.057442	
18.218912	15.997389	
18.151949	15.976501	
18.176624	15.992157	
18.171429	15.9986925	
18.153246	15.94379	
18.11039	15.954248	
18.148052	15.926797	
18.141558	15.954188	
18.157143	15.901833	
18.112988	15.909686	
18.137663	15.956806	
18.15974	15.965968	
18.159948	15.938481	
18.136541	15.91754	
18.16515	16.01178	
18.127438	16.037958	
18.149546	16.03403	
18.143044	15.9921465	
18.20026	15.874346	
18.20026	15.874346	
18.211964	15.803665	
18.163849	15.824607	
18.119637	15.839005	
18.138021	15.862205	
18.115885	15.880577	
