CTRL-rep1	CTRL-rep2	CTRL-rep3	ESRP-DKO-rep1	ESRP-DKO-rep2	ESRP-DKO-rep3	
39.242958	43.25089	40.127014	43.851326	46.79964	44.63588	
39.22007	43.25623	40.221825	43.925533	46.77577	44.65364	
39.295776	43.416817	40.302326	43.957447	46.768536	44.537365	
39.36219	43.682228	40.40787	44.01064	46.882248	44.460854	
39.3823	43.705036	40.460575	44.00888	46.847828	44.5508	
39.35575	43.772972	40.489246	43.927177	46.936478	44.231728	
39.480495	43.88267	40.506283	43.834812	46.823956	44.249554	
39.56483	43.927536	40.56115	43.792183	46.829403	44.247772	
39.66904	44.023552	40.636692	43.777977	47.02541	44.297684	
39.6121	44.076088	40.731533	43.735348	46.99818	44.342247	
39.657753	43.954712	40.517117	43.69982	47.003635	44.26738	
39.698753	44.072727	40.43063	43.63055	47.009106	44.25939	
39.75401	43.796364	40.232433	43.57371	46.843067	43.994633	
39.696968	43.91621	40.205406	43.49288	46.86314	43.980324	
39.71123	43.86885	40.28933	43.373665	46.75	43.98211	
39.657753	43.774136	40.613018	43.768684	46.70803	44.49195	
39.752228	43.704918	40.655796	43.695187	46.70073	44.468693	
39.675	43.56022	40.641304	43.705883	46.677006	44.45699	
39.660713	43.600365	40.514492	43.434937	46.605118	44.37276	
39.5375	43.611313	40.536232	43.301247	46.581352	44.411133	
39.454384	43.734917	40.541817	43.24599	46.50823	44.298027	
39.373882	43.670933	40.598183	43.17647	46.48446	44.397484	
39.42294	43.714287	40.490875	43.24643	46.48446	44.419064	
39.290844	43.420185	40.493603	43.05914	46.408424	44.473022	
39.271095	43.47059	40.446068	43.114902	46.277065	44.455036	
39.25	43.444855	40.249084	43.198555	46.237568	44.473873	
39.23741	43.402573	40.192307	43.227848	46.10313	44.394596	
39.14982	43.489872	40.242203	43.253166	46.062614	44.421623	
39.211575	43.390423	40.237133	43.24412	46.134686	44.56137	
39.239132	43.391144	40.194855	43.20253	46.247234	44.584087	
39.320652	43.345657	40.119484	43.273552	46.180813	44.66908	
39.139492	43.24399	40.097427	43.26268	46.26987	44.663654	
39.150364	43.24769	39.8125	43.097828	46.192238	44.66848	
39.128624	43.105362	39.84191	43.0779	46.134933	44.639492	
39.097828	43.04621	39.608456	42.838768	46.11645	44.88727	
39.166668	43.39002	39.78269	42.874775	46.124073	44.996365	
39.1721	43.32717	39.627995	42.834846	46.037037	44.865208	
39.123188	43.299446	39.435425	42.871143	46.02778	44.934425	
39.1343	43.26852	39.369686	42.952812	46.105556	44.98725	
39.116154	43.442593	39.360443	43.143375	46.288887	44.98361	
39.130672	43.45185	39.45	43.121597	46.426716	45.009106	
39.07441	43.375927	39.55948	43.230907	46.464684	44.9745	
39.030853	43.34815	39.71136	43.24226	46.62942	45.00182	
39.001816	43.56852	39.785847	43.087593	47.08209	45.051094	
39.019962	43.718517	39.867783	43.072994	47.14739	44.983578	
38.994556	43.718517	39.8473	43.04927	47.19776	45.06022	
39.003635	43.814125	39.84515	43.032906	47.166046	45.05119	
38.83818	43.905205	40.00746	42.98172	47.208954	45.058502	
38.78182	43.786247	40.009327	42.921246	47.152985	44.85375	
38.854282	43.812267	39.936565	42.884617	47.166046	44.794872	
38.817852	43.705772	39.923508	42.8663	47.25373	44.815018	
38.78324	43.748604	39.99254	42.89194	47.145523	44.862637	
38.78142	43.6108	39.916046	42.857143	47.134327	44.800365	
38.720802	43.64246	40.0597	42.8315	47.15485	44.796703	
38.698906	43.63501	39.979477	42.826008	47.199627	44.873627	
38.680656	43.60149	39.968285	42.760075	47.24254	44.822346	
38.963505	43.515827	40.237385	42.727108	47.12127	44.78165	
39.029198	43.549347	40.218693	42.64835	47.046642	44.733944	
39.02737	43.586594	40.363297	42.73578	47.070896	44.818016	
38.945255	43.49162	40.42884	42.761467	47.15485	44.88582	
39.100365	43.547485	40.554306	42.961468	47.192165	44.92081	
39.020073	43.56238	40.55056	42.891743	47.298508	45.02583	
38.974453	43.50838	40.54869	43.049725	47.342056	45.040592	
38.78285	43.450653	40.574905	43.086555	47.231777	45.073936	
38.55657	43.189945	40.468166	43.0221	47.241123	44.98706	
38.51095	43.11754	40.472797	42.9779	47.194393	44.931606	
38.577698	43.233646	40.47467	42.987083	47.19663	44.89649	
38.539307	43.33645	40.43715	42.85055	47.0618	44.981514	
38.51554	43.317757	40.4906	42.91682	47.03558	44.93889	
38.531136	43.411983	40.528194	42.962963	47.117977	45.066666	
38.527473	43.487804	40.617702	43.016666	47.011234	45.051853	
38.59191	43.426693	40.583805	42.946297	47.09756	45.005554	
38.579044	43.61278	40.51789	42.81111	47.020638	45.05	
38.696133	43.609024	40.532955	42.74259	47.03377	45.081635	
38.68508	43.466164	40.548023	42.775925	47.093807	45.17625	
38.6814	43.48308	40.443398	42.76208	47.229324	45.109463	
38.688766	43.676083	40.51894	42.687733	47.19173	45.204082	
38.64825	43.53484	40.467804	42.72119	47.116543	45.11874	
38.7583	43.463276	40.448864	42.706318	47.327682	45.195168	
38.61808	43.41808	40.407196	42.715614	47.371	45.171005	
38.74307	43.549057	40.403408	42.76208	47.75568	45.23606	
38.792976	43.509434	40.395832	42.758366	47.098484	45.299255	
38.748615	43.567924	40.416668	42.76208	47.18182	45.13594	
38.735184	43.63962	40.535103	42.726257	47.265656	45.06704	
38.690742	43.53019	40.57116	42.631287	47.24668	45.055866	
38.662964	43.384907	40.59393	42.725746	47.07021	45.057728	
38.61111	43.37051	40.490494	42.77239	47.043644	45.218693	
38.781483	43.302456	40.48479	42.546642	46.920303	45.294006	
38.75926	43.279774	40.507603	42.600746	46.89184	45.38649	
38.714813	43.395084	40.539925	42.59515	46.882355	45.380863	
38.864815	43.436672	40.680607	42.64739	46.86148	45.330208	
38.83889	43.38563	40.665398	42.619404	46.64829	45.272045	
38.896103	43.026516	40.680607	42.67724	46.159695	45.33208	
38.88497	42.982956	40.771862	42.570896	46.140686	45.320824	
38.85529	42.901516	40.809887	42.58582	46.10076	45.362103	
38.923935	42.844696	40.86502	42.58209	46.165398	45.393997	
38.994434	42.702652	40.840305	42.501865	46.062737	45.354595	
38.530613	42.263256	40.9981	42.370094	46.091255	44.84803	
38.525047	42.265152	40.811787	42.252335	46.026615	44.703564	
38.46382	42.08712	40.52281	41.99813	46.08365	44.66229	
38.423004	42.153408	40.47719	41.93271	46.10076	44.69043	
38.46011	42.142044	40.488594	41.981308	46.041824	44.701687	
38.3829	42.01518	40.555134	42.02243	46.019012	44.57974	
38.275093	42.05313	40.526615	41.964485	46.039925	44.763603	
38.28067	41.998104	39.980988	41.37453	45.89143	44.24482	
38.36803	42.013283	39.891636	41.325844	45.889523	44.25283	
38.28067	41.90133	39.887833	41.370785	45.895237	44.27547	
38.109665	41.77799	39.927757	41.29026	45.942856	44.19245	
38.070633	41.75332	39.910645	41.250935	45.689526	44.357956	
38.139664	41.925995	39.925854	41.17636	45.62786	44.352272	
38.122906	41.840607	39.88023	41.16698	45.669846	44.388256	
38.080074	41.96388	39.96768	41.110695	45.814884	44.48106	
38.183178	42.06464	40.013332	41.214287	45.769085	44.479168	
37.8486	42.09506	40.013332	40.98872	45.687023	44.378788	
37.97383	42.14639	40.08604	41.08098	45.59733	44.401516	
38.04869	42.121674	40.16826	41.13936	45.64122	44.429924	
38.080524	41.996197	40.21224	41.10546	45.599236	44.501892	
38.07865	42.05133	40.264366	41.345284	45.75862	44.55133	
37.99438	42.138783	40.243294	41.343395	45.760536	44.60266	
38.07865	42.226665	40.00192	41.42911	45.72222	44.965714	
38.067417	42.190475	39.986565	41.597355	45.72553	44.954285	
38.05618	42.161903	40.051823	41.61815	45.975	44.967556	
38.123596	42.241905	40.512478	41.62193	45.790386	44.971375	
37.917603	42.23238	40.447216	41.75	45.859344	44.85687	
37.88764	42.169525	40.420345	41.738636	45.828518	44.879772	
37.80899	42.142857	40.205376	41.695076	45.78998	44.919846	
37.782772	42.209923	40.142036	41.660984	45.859344	44.89504	
37.78652	42.16794	40.134357	41.604168	45.87476	44.967556	
37.833332	41.984734	40.136276	41.585228	46.086872	44.91603	
37.61985	42.04389	40.24568	41.626892	46.125484	44.948475	
37.63483	41.99046	40.190384	41.615532	46.059845	44.85496	
37.65543	41.980915	40.240383	41.700756	46.061775	44.97519	
37.624767	41.98279	40.18654	41.798862	46.096523	45.136017	
37.530956	41.91587	40.146152	41.787476	46.12162	45.20115	
37.57786	41.902485	40.115383	41.850094	46.26499	45.229885	
37.58161	41.900574	40.315384	41.836502	46.24178	45.23992	
37.57974	41.91778	40.373077	41.72053	46.11412	45.22073	
37.523453	41.91587	40.471153	41.70152	46.05609	45.230328	
37.57707	41.889103	40.465385	41.606464	46.02128	45.284615	
37.582706	41.921608	40.43654	41.52	45.899418	45.23077	
37.548874	41.912045	40.38343	41.394287	45.831722	45.20769	
37.533836	41.892925	40.373795	41.266666	45.86654	45.275	
37.43233	41.84895	40.339115	41.22095	45.883945	45.201923	
37.486843	41.894634	40.26397	41.24381	45.920696	45.16731	
37.43233	41.921455	40.30058	41.310474	45.976788	45.076923	
37.426693	41.66475	40.23314	41.209522	45.967117	45.076923	
37.424812	41.649426	40.21002	41.205715	45.94004	45.06923	
37.407894	41.613026	40.3166	41.165714	45.945736	45.005768	
37.343987	41.645596	40.405407	41.15619	45.85853	44.978848	
37.406013	41.62644	40.31467	41.045715	45.821705	44.93846	
37.42105	41.649426	40.395752	41.064762	45.88566	44.976925	
37.415413	41.696735	40.626694	41.13524	45.926357	44.925	
37.413532	41.641075	40.622826	41.451427	46.15922	45.026974	
37.415413	41.8119	40.59381	41.587788	46.180584	45.007706	
37.43421	41.827255	40.350098	41.576336	46.091263	44.95761	
37.353382	41.763916	40.31528	41.56107	46.060196	44.890175	
37.295113	41.75048	40.357834	41.532444	46.118446	44.870907	
37.236843	41.740883	40.330753	41.601147	46.14757	44.90366	
37.223682	41.800385	40.43411	41.612595	46.069904	44.913296	
37.17105	41.66731	40.410854	41.694656	46.02136	44.835907	
37.233963	41.7553	40.418606	41.71374	46.00971	44.820465	
37.196228	41.7264	40.40116	41.690838	45.980583	44.750965	
37.22306	41.739384	40.53204	41.86233	46.017475	44.637066	
37.173912	41.739384	40.512623	41.824093	46.177044	44.656372	
37.25898	41.787643	40.56893	41.759083	46.28599	44.712357	
37.2741	41.860737	40.61942	41.715107	46.3249	44.68147	
37.172024	41.820118	40.62136	41.875717	46.245136	44.870655	
37.09263	41.631783	40.63301	41.99809	46.2607	44.905407	
37.098297	41.37403	40.782524	41.99235	46.26459	44.874516	
37.066162	41.275192	40.78835	42.036327	46.1751	44.87645	
36.89603	41.316505	40.74708	42.13793	46.101166	44.775627	
36.94896	41.357975	40.669262	42.08621	46.179337	44.713734	
37.001892	41.37354	40.768482	42.14176	46.308594	44.97872	
37.267044	41.371593	40.822956	42.17816	46.29883	45.2824	
37.236744	41.36381	40.83463	42.212643	46.28125	45.323017	
37.33207	41.429688	40.871346	42.229885	46.365948	45.26886	
37.40038	41.39726	41.0	42.745213	46.330723	45.323643	
37.288425	41.28767	41.017544	42.7682	46.324852	45.354652	
37.303604	41.374508	41.007797	42.689655	46.33268	45.34884	
37.421253	41.317646	41.02729	42.72222	46.240704	45.341084	
37.519012	41.188236	41.021442	42.69732	46.285713	45.286823	
37.438095	41.159134	41.128654	42.773514	46.36986	45.255814	
37.339046	41.055225	41.14425	42.94423	46.317646	45.302326	
37.25905	41.0927	41.16797	43.03077	46.235294	45.426357	
37.31107	41.067062	41.15625	43.040386	46.30588	45.52713	
37.257633	41.084812	41.19922	42.95769	46.315685	45.523254	
37.23855	41.096645	41.25636	42.95769	46.362743	45.51744	
37.164124	41.158104	41.85323	43.54528	46.32941	46.069767	
37.091778	41.17984	41.89041	43.53372	46.495087	46.07558	
37.095604	41.059288	41.85294	43.557915	46.54617	46.060078	
36.963673	41.025692	41.870586	43.552124	46.58546	45.978683	
36.940613	41.065216	41.72549	43.519306	46.544205	46.056202	
36.877396	41.05336	41.768173	43.632496	46.49705	45.821358	
36.74472	41.067192	41.91552	43.622826	46.552063	46.067963	
36.685223	41.027668	41.858547	43.69052	46.62279	46.116505	
36.63654	41.033665	41.5167	43.686653	46.646366	46.475727	
36.557693	41.125	41.469547	43.688587	46.640472	46.52233	
36.53757	41.126984	41.467583	43.66538	46.544205	46.56505	
36.52023	41.121033	41.40668	43.7118	46.51277	46.504856	
36.56069	41.1332	41.210217	43.827854	46.5501	46.493202	
36.541428	41.180916	41.312378	43.827854	46.500984	46.51068	
36.504818	41.147118	41.389	43.961315	46.51277	46.438835	
36.36994	41.121273	41.445972	43.945843	46.416504	46.44272	
36.3526	41.127235	41.720474	44.129593	46.379173	46.35534	
36.304432	41.015903	41.732285	44.12766	46.52362	46.33398	
36.219654	41.07356	41.80512	44.212765	46.561024	46.394176	
36.098267	41.023857	41.80512	44.22244	46.59646	46.460194	
36.08285	41.09344	41.75	44.189556	46.610237	46.4233	
36.11969	41.087826	41.757874	44.381783	46.584644	46.316505	
36.15444	41.11178	41.927166	44.397285	46.527557	46.17476	
36.08301	41.234	41.86811	44.43107	46.675198	46.16148	
36.08108	41.224	41.854332	44.353397	46.62008	46.16537	
36.125484	41.25852	41.95858	44.469902	46.649605	46.18677	
36.10618	41.07415	41.88363	44.41942	46.55118	46.192608	
36.121857	40.919838	41.82643	44.314564	46.250492	46.0642	
36.023212	40.911823	41.78501	44.291264	46.191322	46.044746	
35.81783	40.851704	41.72332	44.324272	46.015812	46.17383	
35.69186	40.861725	41.772728	44.231068	46.17426	46.03125	
35.695145	40.833668	41.82016	44.207767	46.112873	46.04492	
35.660194	40.711422	41.857426	44.151455	46.17624	45.953125	
35.54369	40.651302	41.883167	44.079613	46.10297	45.97461	
35.518448	40.647293	41.90693	44.09903	46.10099	46.015625	
35.46796	40.502007	41.916832	44.104855	46.07723	46.068493	
35.37864	40.421688	41.827724	44.166992	46.047523	46.003914	
35.347572	40.351406	41.87129	44.141747	45.958416	46.035225	
35.381325	40.43976	41.82574	44.126213	46.055447	46.10176	
35.377434	40.504017	41.78812	44.180584	46.061386	46.091976	
35.40856	40.38755	41.752476	44.08932	46.085148	46.060665	
35.4144	40.38755	41.79208	44.054367	45.99406	46.07045	
35.41829	40.29518	41.79802	44.060196	45.958416	46.187866	
35.35603	40.236946	41.70099	44.249027	45.93254	46.2681	
35.344357	40.305836	41.637623	44.1965	46.0	46.24853	
35.360622	40.380283	41.61706	44.258755	46.009922	46.183952	
35.42105	40.49497	41.65278	44.2179	46.097416	46.205883	
35.499023	40.55645	41.640873	44.128407	46.197212	46.129414	
35.413254	40.635082	41.64881	43.99611	46.237053	46.098038	
35.436646	40.63105	41.59127	43.968872	46.161354	46.243614	
35.651073	40.705647	41.569443	44.093384	46.3247	46.159134	
35.734375	40.762096	41.49206	44.105057	46.524952	46.275047	
35.774952	40.929005	41.42857	44.09144	46.566868	46.196465	
35.77691	40.876266	41.357853	44.14425	46.594	46.076622	
35.727985	40.77079	41.33797	44.267056	46.574	46.125736	
35.690804	41.24138	41.24851	44.51852	46.668	46.037403	
35.707844	41.269775	41.328686	44.51852	46.699398	46.035435	
35.615685	41.119675	41.31474	44.460037	46.61924	46.086613	
35.60588	41.06288	41.29482	44.57895	46.539078	46.45866	
35.541176	41.26423	41.266933	44.60429	46.571144	46.519684	
35.555992	41.17683	41.343315	44.612087	46.588352	46.5286	
35.561886	41.25	41.371258	44.67383	46.53815	46.45562	
35.495087	41.25813	41.27944	44.679688	46.536144	46.485207	
35.385067	41.237804	41.281437	44.66797	46.594376	46.526627	
35.38189	41.199593	41.06986	44.585938	46.485943	46.499012	
35.377953	41.118126	41.11178	44.42578	46.44177	46.40631	
35.3563	41.10387	41.03992	44.283203	46.40763	46.327415	
35.37008	40.94501	41.063873	44.16797	46.353413	46.226826	
35.415356	40.98778	40.978043	44.119373	46.30522	46.071148	
35.521652	41.046844	41.02994	44.078278	46.222893	46.049408	
35.62722	41.095722	41.114227	44.09002	46.19718	45.998024	
35.599606	41.107944	41.090363	44.037254	46.126762	46.015812	
35.449703	40.959267	40.967873	44.02745	46.140846	46.077076	
35.539524	40.96945	40.94578	44.045097	46.14487	46.073124	
35.579052	40.88391	40.80522	44.14706	46.080482	46.03162	
35.646244	40.84725	40.80321	44.162746	46.142857	45.998024	
35.646244	40.898167	40.688755	44.511765	45.98189	45.930832	
35.756916	40.953156	40.726906	44.55294	45.881287	46.039524	
35.750496	40.904278	40.608433	44.701374	45.905434	46.110672	
35.72619	40.887985	40.628513	44.738705	45.828976	46.338615	
35.79365	41.034695	40.710262	44.66601	45.867203	46.305557	
35.857143	41.04694	40.674046	44.71316	45.818913	46.33135	
35.838966	41.114285	40.645874	44.77603	45.828976	46.323414	
35.872765	41.1636	40.655937	44.82711	46.018147	46.214287	
35.85885	40.92229	40.60161	44.53831	45.80404	46.214287	
35.768925	40.8773	40.71831	44.548134	45.79192	46.218254	
35.828686	40.932377	40.700203	44.397636	45.68485	46.208332	
35.747013	40.86885	40.692154	44.244095	45.652527	45.857143	
35.749004	40.811474	40.735886	44.23866	45.549496	45.660713	
35.816734	40.76639	40.798386	44.422092	45.49697	45.75	
35.746506	40.74795	40.725807	44.392506	45.65992	45.767395	
35.80439	40.65369	40.673386	44.398422	45.635628	45.687874	
35.742516	40.795082	40.637096	44.546352	45.58097	45.699802	
35.686626	40.84631	40.586693	44.51085	45.534412	45.769382	
35.632736	40.856556	40.48387	44.467457	45.404858	45.93028	
35.61477	40.770493	40.489918	44.36292	45.334007	45.858566	
35.642715	40.643444	40.441532	44.426876	45.47059	45.90619	
35.626	40.64139	40.423386	44.503952	45.513184	45.792	
35.618	40.661884	40.35484	44.569168	45.496956	45.678	
35.608	40.64754	40.356853	44.565216	45.498985	45.736	
35.61	40.586067	40.387096	44.549408	45.411766	45.716	
35.694	40.579918	40.27621	44.529644	45.383366	45.77	
35.812	40.60246	40.199596	44.389328	45.371197	45.75	
35.78	40.55533	40.080647	44.369564	45.290062	45.762	
35.791584	40.467213	40.064648	44.219803	45.28252	45.792	
35.661324	40.389343	40.066666	44.28317	45.313644	45.77956	
35.847694	40.42213	40.117172	44.223763	45.27495	45.77956	
35.885773	40.50615	40.421906	44.218254	45.32383	45.82966	
35.887775	40.52869	40.424797	44.009922	45.313644	45.897797	
35.92585	40.59426	40.39431	44.136906	45.19348	45.77956	
35.937878	40.59631	40.373985	43.968254	45.065174	45.693386	
35.915833	40.62628	40.335365	43.97619	45.124237	45.565132	
35.759518	40.544147	40.30488	43.878967	44.983707	45.51503	
35.707417	40.535934	40.123985	43.958252	44.95112	45.438877	
35.98998	40.459957	40.973576	44.260437	45.002037	45.41884	
36.012047	40.38193	40.84756	44.21869	44.98982	45.370743	
35.987953	40.100616	40.79675	44.27634	45.07332	45.276554	
35.981926	40.14609	40.76986	44.336655	45.14053	45.268536	
36.024097	40.09465	40.8	43.84263	45.112015	45.22445	
36.002007	40.125515	40.981632	43.796814	45.050915	45.408817	
36.006023	40.187244	41.077553	43.71514	44.97556	45.086174	
36.106426	40.203705	41.114285	43.92032	45.232178	44.985973	
36.18072	39.942387	41.169388	43.90239	45.228107	44.977955	
36.120483	39.946503	41.233128	43.860558	45.21996	45.142857	
36.228916	40.04536	41.257668	43.876495	45.09165	45.171024	
36.277107	40.14227	41.464214	43.85259	45.020367	45.082497	
36.236946	40.228867	41.39673	44.023903	45.0611	45.04829	
36.19478	40.05773	41.39673	44.02988	45.107944	45.10664	
36.259037	40.11134	41.449898	44.05976	45.081467	45.034206	
36.18072	39.96907	41.43558	43.936256	45.044807	45.1167	
36.0502	39.9567	41.537834	43.780876	45.01018	45.10664	
36.140846	40.0	41.44581	43.808765	44.985714	45.110664	
36.21328	39.993813	41.345604	43.912174	45.012245	45.09054	
36.191147	40.026806	41.186092	43.898205	45.140816	45.14113	
36.046276	39.975258	41.17623	44.0	45.108162	45.058468	
36.084507	39.946392	41.129097	43.99601	45.157143	45.08485	
36.152916	39.882473	41.07582	43.912174	45.063267	45.02222	
36.239437	39.839176	41.088116	43.93413	45.1	45.038383	
36.25352	39.82474	41.065575	43.93413	45.10204	44.947475	
36.235413	39.684536	41.157787	43.942116	45.04286	44.80202	
36.287727	39.57938	41.299793	43.922157	45.040817	44.836365	
36.231388	39.538143	41.28542	43.86028	45.085888	44.78788	
36.169014	39.59175	41.195072	43.918163	45.11861	44.39798	
36.179073	39.62268	41.26078	43.886227	45.184048	44.31313	
36.267605	39.651546	41.21766	43.85	45.141106	44.395958	
36.26962	39.738144	41.168377	43.88	45.22495	44.38586	
36.30181	39.703094	41.433266	43.856	45.329243	44.5798	
36.403225	39.66804	41.54321	43.983936	45.382412	44.618183	
36.38105	39.671486	41.537037	43.983936	45.302658	44.61616	
36.45766	39.68595	41.537037	43.821285	45.2045	44.58384	
36.403225	39.597107	41.522633	43.82731	45.202454	44.533333	
36.385082	39.652893	41.553497	43.751003	45.2454	44.51919	
36.35484	39.58178	41.48971	43.790745	45.35041	44.531315	
36.446465	39.58178	41.514404	43.85887	45.504097	44.59192	
36.444443	39.660454	41.42181	43.677418	45.481556	44.545456	
36.526318	39.6294	41.442387	43.73131	45.616016	44.51919	
36.524292	39.718426	41.401234	43.79192	45.77778	44.545456	
36.566803	39.7971	41.444443	43.78182	45.64403	44.589897	
36.54656	39.807453	41.411522	43.844444	45.633743	44.589897	
36.502026	39.850624	41.415638	43.79596	45.452675	44.549496	
36.433197	39.775932	41.366257	43.769695	45.27572	44.341415	
36.467613	39.83195	41.393005	43.8202	45.314816	44.369698	
36.34818	39.788383	41.3786	43.850506	45.168724	44.252525	
36.27328	39.647305	41.3107	43.761616	45.164608	44.167675	
36.307693	39.690872	41.46708	43.816162	45.242798	44.10505	
36.263157	39.612034	41.574074	43.765656	45.09465	44.030304	
36.19838	39.572613	41.471195	44.076923	45.166668	44.00404	
36.220646	39.643154	41.491768	44.07085	45.22222	44.034344	
36.1498	39.717842	41.491768	44.08097	45.203705	43.933334	
36.14575	39.616184	41.514404	43.993927	45.11317	43.923233	
36.1927	39.698544	41.45679	43.973682	45.15432	43.929295	
36.213413	39.64241	41.477367	43.874493	45.13786	43.941414	
36.205284	39.652805	41.58969	43.831985	45.065845	43.82828	
36.278454	39.590435	41.583504	43.64575	44.96907	43.823887	
35.865852	39.58004	41.608246	43.64575	45.024742	43.578094	
35.754066	39.721413	41.66804	43.862347	45.080578	43.92089	
35.97561	39.671516	41.651546	43.823887	45.05372	43.890465	
35.932926	39.698544	41.62474	43.76923	44.954544	43.369167	
35.863823	39.677753	41.529896	43.639675	44.954544	43.35294	
35.830956	39.76875	41.457733	43.64575	44.863636	43.245438	
35.82413	39.727085	42.109505	43.64155	44.927387	43.275864	
35.766872	39.625	42.08471	43.63951	44.935684	43.31643	
35.678936	39.50313	42.05165	43.71894	44.997925	43.312374	
35.683025	39.70355	42.045456	43.72505	44.96888	43.290062	
35.689163	39.663883	42.061985	43.767822	44.985477	43.24341	
35.784836	39.655533	42.242237	43.981632	45.114582	43.343494	
35.81967	39.699375	42.25052	44.018368	45.108334	43.308945	
35.852158	39.71548	42.149067	44.075665	45.20711	43.485714	
35.911705	39.832638	42.171844	44.15542	45.241596	43.446938	
35.948666	39.811714	42.31677	44.030674	45.212185	43.54286	
35.89528	39.832638	42.140785	43.940697	45.214287	43.491837	
35.911705	39.80544	42.12422	44.002045	45.23158	43.45102	
35.790554	39.596233	42.10973	44.0	45.210526	43.402042	
35.876797	39.5795	42.198757	43.918034	45.216843	43.267345	
35.858315	39.604603	42.072464	43.915985	45.303158	43.17551	
35.944557	39.587868	42.120083	43.967213	45.44842	43.097958	
35.989735	39.627617	41.538303	43.42828	45.453587	42.736736	
35.942505	39.637318	41.604553	43.590164	45.701904	42.81186	
35.917866	39.597485	41.59627	43.65503	45.581394	42.86094	
35.950718	39.50105	41.7971	43.61807	45.65962	42.936474	
36.035053	39.429768	41.801243	43.60575	45.724575	42.864754	
36.18595	39.48218	41.829876	43.60494	45.719746	42.864754	
36.152893	39.46541	41.89605	43.462963	45.734608	42.64139	
36.11157	39.48218	41.991684	43.523712	45.585987	42.54918	
36.128098	39.382355	42.18919	43.239174	45.62208	42.42213	
36.130165	39.338234	42.1289	43.348454	45.660297	42.418034	
36.177685	39.27731	42.21875	43.210308	45.62845	42.440575	
36.159092	39.306725	42.15	43.22268	45.543526	42.38115	
36.20083	39.22059	42.125	43.350517	45.484077	42.329918	
36.26294	39.0021	41.7286	43.352577	45.41189	42.290985	
36.34025	39.08421	41.705635	43.336082	45.346073	42.42828	
36.271786	39.082104	41.695198	43.395878	45.369427	42.409836	
36.282158	39.18316	41.601254	43.50413	45.414013	42.27459	
36.373444	39.141052	41.63048	43.621902	45.386414	42.389343	
36.41788	39.263714	41.64092	43.588844	45.428875	42.389343	
36.365906	39.246834	41.678497	43.51446	45.39278	42.411884	
36.39917	39.244724	41.688286	43.623188	45.39278	42.55852	
36.4657	39.251057	41.73431	43.579712	45.273884	42.607803	
36.40125	39.16245	41.91195	43.51967	45.287235	42.542095	
36.527084	39.298096	41.74633	43.53416	45.34755	42.61237	
36.555325	39.2389	41.794117	43.43064	45.353943	42.65773	
36.463467	39.145878	41.718487	43.59006	45.279316	42.653606	
36.43215	39.08668	41.76891	43.62733	45.364605	42.88866	
36.440502	39.048626	41.733192	43.58385	45.332623	42.861855	
36.44259	39.027485	41.7542	43.244305	45.396587	42.872166	
36.352818	39.059196	41.7479	43.240166	45.324093	42.849483	
36.553234	39.06554	41.714287	43.138718	45.21535	42.769073	
36.538624	38.964058	41.67857	43.120083	45.130062	42.74433	
36.490604	38.957718	41.792015	43.072464	45.044777	42.73402	
36.573223	38.95983	41.836136	43.09731	45.102345	42.70722	
36.640167	39.012684	41.87605	43.089027	45.096153	43.150517	
36.640167	38.97886	41.846638	43.12422	45.021366	43.319588	
36.583683	38.90275	41.783615	43.113873	45.166668	43.424744	
36.5523	38.866806	41.57563	43.101448	45.21199	43.31134	
36.56904	38.95339	41.161766	43.10973	45.14347	43.20825	
36.52092	38.92161	41.287815	43.174274	45.09422	43.206184	
36.51153	38.853813	41.27521	43.15145	45.014988	43.2438	
36.415092	38.885593	41.218487	43.35625	45.10515	43.22934	
36.392033	39.0	41.237396	43.310417	45.154507	43.342976	
36.386555	39.138298	41.189075	43.373695	45.1309	43.349174	
36.397896	39.16383	41.264706	43.390396	45.09013	43.390495	
36.33263	39.176598	41.313026	43.37996	45.193134	43.464874	
36.44304	39.238297	41.30042	43.46764	45.175964	43.53306	
36.591965	39.28936	41.310925	43.490604	45.175964	43.57438	
36.530655	39.176598	41.376842	43.446766	45.13305	43.605373	
36.47357	39.282978	41.406315	43.526096	45.178112	43.55165	
36.439747	39.304256	41.425262	43.574112	45.25322	43.536232	
36.323467	39.33404	41.397896	43.609604	45.16953	43.420288	
36.22034	39.293617	41.362106	43.699375	45.096565	43.387165	
36.091103	39.378723	41.33684	43.66806	45.066525	43.40994	
36.02966	39.323402	41.277893	43.743214	45.128754	43.438923	
36.069916	39.342552	41.303158	43.692467	45.175964	43.41822	
36.104034	39.321278	41.386074	43.74686	45.175964	43.482403	
36.087048	39.268085	41.411392	43.79498	45.064377	43.432713	
36.127388	39.26383	41.350212	44.230125	45.00644	43.40994	
36.10828	39.195744	41.246834	44.188286	45.04292	43.3147	
36.08068	39.157448	41.263714	44.133892	45.019314	43.229813	
36.070065	39.211086	41.28059	44.158997	45.107296	43.21325	
36.123142	39.217484	41.30169	44.094143	45.113735	43.192547	
36.063694	39.16418	41.28903	44.02929	45.051502	43.275932	
36.346073	39.134327	41.62368	44.78661	45.12017	43.329876	
36.375797	39.076923	41.572937	44.70502	45.09013	43.367218	
36.37155	39.042736	41.55814	44.642258	45.08369	43.508297	
36.41189	39.08547	41.54757	44.52092	45.051502	43.470955	
