Distance from GATC site	Reads + strand	Reads - strand
871	89801.500000	89868.500000
872	89076.500000	89701.500000
873	89686.000000	89690.000000
874	89475.000000	90314.500000
875	89570.000000	89995.500000
876	89129.500000	89430.500000
877	89237.000000	89937.000000
878	89101.000000	90215.500000
879	90241.000000	89916.000000
880	89143.000000	89856.500000
881	89091.000000	90297.500000
882	89356.500000	89539.500000
883	89015.500000	90343.500000
884	89622.500000	89693.000000
885	89305.500000	90068.000000
886	89077.000000	89469.500000
887	89842.500000	89641.500000
888	89294.000000	89573.500000
889	89245.500000	89438.500000
890	88904.500000	89281.500000
891	89564.500000	90030.500000
892	88826.500000	89693.500000
893	89714.000000	89049.500000
894	89833.500000	89478.000000
895	89312.500000	89321.500000
896	89454.500000	89562.000000
897	88850.500000	90044.000000
898	89374.000000	89843.500000
899	89216.000000	90120.000000
900	89546.000000	90006.000000
901	88870.000000	90435.500000
902	90400.500000	89908.000000
903	89116.500000	89547.500000
904	89505.000000	90193.500000
905	89644.500000	89217.000000
906	88930.000000	90173.000000
907	89499.500000	89819.000000
908	89843.500000	89974.500000
909	87971.500000	89652.500000
910	89420.500000	89503.500000
911	89636.500000	89326.500000
912	89036.500000	89364.000000
913	89247.000000	89873.500000
914	89281.000000	89761.500000
915	89291.500000	89885.000000
916	88302.500000	89177.500000
917	89620.000000	89572.000000
918	89377.500000	89538.000000
919	89664.000000	90045.500000
920	89054.500000	90709.500000
921	88929.000000	90083.500000
922	88870.500000	90091.000000
923	89945.500000	89803.500000
924	89679.000000	90159.000000
925	89677.500000	89447.500000
926	89315.500000	90034.500000
927	88824.000000	89637.500000
928	89808.000000	89971.000000
929	89341.500000	89702.500000
930	88898.500000	89896.000000
931	88793.000000	89861.000000
932	89824.000000	89450.500000
933	89507.500000	89751.000000
934	89331.500000	89486.000000
935	90140.000000	89230.500000
936	89419.500000	89855.500000
937	89237.500000	89967.000000
938	89157.000000	89271.000000
939	89734.000000	89548.000000
940	89494.500000	89828.000000
941	89400.000000	89599.500000
942	89364.500000	89685.000000
943	89526.500000	89590.000000
944	90111.000000	88988.000000
945	89579.500000	89641.000000
946	89186.500000	89811.500000
947	89785.000000	89097.000000
948	89921.500000	89569.500000
949	90001.500000	89619.000000
950	90098.500000	89678.500000
951	89577.500000	89346.500000
952	89381.000000	89738.500000
953	89346.500000	90053.000000
954	89083.000000	89351.000000
955	90085.500000	89879.000000
956	89876.000000	89616.500000
957	89821.500000	90630.500000
958	89178.500000	89484.500000
959	89822.000000	89289.500000
960	88868.500000	89593.000000
961	88493.000000	89675.500000
962	89214.000000	89293.000000
963	89006.500000	90398.000000
964	90112.000000	89354.500000
965	89526.000000	89802.000000
966	89570.000000	89672.000000
967	89535.000000	89129.500000
968	89487.500000	89859.000000
969	89393.000000	89817.500000
970	90160.500000	89498.000000
971	89714.500000	89618.500000
972	89320.500000	89620.000000
973	88865.000000	89442.000000
974	89543.000000	89305.500000
975	89153.000000	89779.000000
976	89404.500000	89222.000000
977	88930.500000	90308.000000
978	89842.500000	89889.500000
979	89758.000000	89742.500000
980	89808.500000	89511.000000
981	90373.000000	90092.500000
982	89197.000000	90030.500000
983	89788.500000	89685.000000
984	90075.500000	89483.500000
985	89364.000000	89618.500000
986	89669.000000	90222.500000
987	89664.000000	90247.500000
988	90198.500000	89767.000000
989	89807.500000	89849.500000
990	89520.000000	89748.000000
991	89685.500000	89952.000000
992	89099.500000	90153.500000
993	88835.000000	89588.500000
994	88933.000000	90218.500000
995	89282.000000	90205.500000
996	89801.500000	89333.500000
997	89445.000000	89906.500000
998	89434.000000	90460.000000
999	89013.500000	89192.500000
1000	89797.000000	89516.500000
1001	88800.500000	88936.500000
1002	89197.500000	90272.500000
1003	89108.000000	90006.500000
1004	89290.500000	90013.500000
1005	89366.500000	89471.000000
1006	89797.500000	89989.000000
1007	89487.500000	89990.000000
1008	89031.500000	89522.000000
1009	89630.000000	89253.000000
1010	89857.000000	89757.000000
1011	89302.000000	90413.500000
1012	89049.500000	90572.000000
1013	89144.500000	88962.000000
1014	89276.000000	88962.000000
1015	89458.000000	89707.500000
1016	89730.500000	89934.500000
1017	89061.500000	89714.000000
1018	89022.500000	90119.000000
1019	88978.500000	89695.500000
1020	89607.500000	89278.500000
1021	89375.500000	88873.000000
1022	89348.000000	89428.000000
1023	89588.000000	89762.500000
1024	89994.500000	89527.500000
1025	90183.500000	89363.500000
1026	89134.500000	89277.000000
1027	89172.500000	89095.000000
1028	89025.000000	89476.000000
1029	89354.500000	89739.000000
1030	89525.000000	89409.000000
1031	90007.000000	89551.000000
1032	89538.000000	89871.000000
1033	89273.000000	89168.500000
1034	88789.000000	89345.000000
1035	89447.000000	89286.000000
1036	90029.000000	89768.000000
1037	89137.500000	89704.500000
1038	89746.000000	89404.000000
1039	89068.000000	89022.500000
1040	89917.000000	89651.000000
1041	89566.000000	90089.000000
1042	89512.500000	89404.000000
1043	88760.500000	89473.000000
1044	89556.500000	89910.500000
1045	89450.000000	89717.000000
1046	89214.000000	89391.500000
1047	89070.000000	89565.000000
1048	89801.500000	89597.500000
1049	88947.000000	89271.000000
1050	89710.000000	89711.000000
1051	89773.000000	89542.500000
1052	89591.500000	89595.000000
1053	89353.000000	90723.000000
1054	89547.500000	89320.000000
1055	89245.000000	89469.500000
1056	90065.000000	89729.000000
1057	89661.500000	88958.500000
1058	89007.000000	89644.000000
1059	89150.500000	89400.500000
1060	89380.500000	90240.500000
1061	89617.000000	89424.000000
1062	89204.500000	90229.000000
1063	89588.000000	89443.000000
1064	89683.500000	89170.000000
1065	89017.500000	89489.500000
1066	89810.000000	89703.500000
1067	90245.000000	89851.500000
1068	89422.500000	90278.500000
1069	89100.500000	89497.500000
1070	89586.500000	89821.500000
1071	90063.000000	89558.000000
1072	89352.500000	90065.000000
1073	89227.500000	89790.000000
1074	89272.000000	89231.500000
1075	89626.000000	89727.500000
1076	89795.500000	89503.000000
1077	89172.000000	90035.500000
1078	89298.500000	89288.000000
1079	89477.000000	89710.500000
1080	89638.000000	89478.000000
1081	89070.000000	89463.500000
1082	88683.500000	89234.500000
1083	89386.500000	89288.500000
1084	89855.000000	89317.500000
1085	89249.000000	89842.500000
1086	89998.000000	89331.500000
1087	89260.500000	89729.500000
1088	89087.500000	90307.500000
1089	88717.500000	89242.000000
1090	88476.500000	88976.500000
1091	89520.000000	89559.500000
1092	89044.500000	89413.500000
1093	89216.500000	89436.500000
1094	89332.500000	89839.500000
1095	89436.500000	89718.000000
1096	89303.500000	90193.000000
1097	89637.000000	89494.500000
1098	89782.500000	89562.000000
1099	89814.000000	90109.000000
1100	89440.500000	88664.000000
1101	89516.000000	89829.500000
1102	90018.000000	89548.000000
1103	90047.500000	89999.000000
1104	89844.000000	89341.000000
1105	89265.500000	89642.000000
1106	88987.000000	89672.500000
1107	89213.000000	90112.500000
1108	89232.000000	88817.500000
1109	89572.500000	89996.000000
1110	89029.500000	89446.000000
1111	89938.000000	89328.500000
1112	89744.000000	90312.500000
1113	88932.000000	90028.000000
1114	88733.000000	88553.500000
1115	89034.500000	90086.500000
1116	89492.000000	89362.000000
1117	89402.000000	89428.000000
1118	89109.500000	89188.500000
1119	89662.500000	89385.500000
1120	89218.000000	88746.000000
1121	88989.000000	89580.000000
1122	89931.500000	89662.000000
1123	88868.500000	89387.000000
1124	88844.500000	90169.000000
1125	89214.000000	89396.000000
1126	89000.000000	89126.000000
1127	89577.000000	89765.000000
1128	89356.000000	89721.000000
1129	89473.500000	89513.000000
1130	89819.000000	89453.500000
1131	89849.000000	89617.500000
1132	88866.500000	89498.500000
1133	89381.500000	89952.500000
1134	90188.500000	89353.000000
1135	89234.500000	89886.500000
1136	88832.000000	89771.000000
1137	89932.000000	89945.000000
1138	89388.500000	89700.500000
1139	89446.000000	89332.500000
1140	88326.500000	89622.500000
1141	88994.000000	89710.500000
1142	89855.500000	89229.500000
1143	89377.500000	89250.000000
1144	89870.000000	89071.500000
1145	88802.500000	89400.000000
1146	89733.500000	89047.000000
1147	89396.000000	89388.000000
1148	89689.000000	90030.500000
1149	89053.500000	88920.000000
1150	89389.500000	89669.000000
1151	89378.000000	89515.500000
1152	89433.500000	89536.500000
1153	89057.000000	89278.000000
1154	89465.000000	89734.500000
1155	89257.000000	89719.000000
1156	89496.000000	89520.500000
1157	89087.000000	89029.500000
1158	89529.500000	89580.000000
1159	89779.000000	89774.500000
1160	88647.000000	90276.000000
1161	89692.000000	89619.000000
1162	89730.500000	89727.500000
1163	88532.000000	90038.500000
1164	89668.500000	89318.000000
1165	89549.500000	89789.500000
1166	89422.500000	90094.000000
1167	89043.000000	89147.500000
1168	89433.500000	89187.500000
1169	89828.000000	89560.000000
1170	88767.000000	89172.000000
1171	89291.500000	89541.500000
1172	89858.000000	89167.000000
1173	89143.000000	89176.000000
1174	89495.500000	89436.000000
1175	89709.500000	89970.500000
1176	89789.500000	89747.500000
1177	89198.000000	89496.000000
1178	90264.000000	89480.000000
1179	89849.500000	89514.000000
1180	89381.500000	89590.500000
1181	89811.000000	89951.000000
1182	89803.500000	89811.000000
1183	89363.500000	89235.500000
1184	89677.500000	89695.500000
1185	89421.500000	89531.000000
1186	89125.500000	89511.000000
1187	89553.500000	89903.000000
1188	89163.500000	89632.000000
1189	89114.500000	88809.000000
1190	89219.500000	89183.000000
1191	88888.000000	89006.000000
1192	89910.000000	89086.500000
1193	90045.000000	89941.500000
1194	89696.500000	89648.000000
1195	89861.000000	89631.000000
1196	89685.000000	89987.000000
1197	89555.500000	90131.000000
1198	89476.500000	89105.500000
1199	89561.000000	89032.000000
1200	89612.500000	89519.000000
1201	89078.000000	89335.000000
1202	88998.000000	89151.500000
1203	88771.500000	89333.500000
1204	89080.500000	90116.000000
1205	90044.500000	89767.000000
1206	89193.500000	89278.000000
1207	89631.500000	89830.500000
1208	89624.500000	89728.000000
1209	89856.000000	89992.500000
1210	89850.500000	89332.000000
1211	89150.500000	89519.500000
1212	88938.500000	89826.500000
1213	89467.500000	89459.000000
1214	89600.500000	89569.500000
1215	89301.500000	88983.500000
1216	88757.500000	89723.500000
1217	89430.500000	89537.000000
1218	89068.000000	89954.000000
1219	89023.000000	89475.500000
1220	88743.500000	90257.500000
1221	89511.000000	89295.000000
1222	89349.000000	89442.000000
1223	89266.500000	89546.000000
1224	89823.000000	89680.500000
1225	89259.000000	89530.000000
1226	89234.500000	89158.500000
1227	89765.000000	88693.500000
1228	89683.500000	90321.500000
1229	89660.000000	88897.500000
1230	90187.500000	89080.500000
1231	88703.500000	89684.500000
1232	89647.500000	89160.000000
1233	89405.000000	89213.000000
1234	89266.500000	89813.500000
1235	89083.500000	89907.000000
1236	89074.500000	90448.500000
1237	89615.000000	88782.000000
1238	89314.500000	88985.000000
1239	88824.000000	89138.500000
1240	88793.500000	89357.500000
1241	89605.500000	89962.500000
1242	89051.500000	89045.500000
1243	89621.500000	88680.000000
1244	88861.500000	89717.500000
1245	88884.000000	90179.500000
1246	89530.500000	90187.000000
1247	89697.000000	89814.000000
1248	88988.500000	89344.000000
1249	88973.000000	89079.500000
1250	89071.000000	89796.500000
1251	89290.500000	89628.000000
1252	89214.000000	88708.500000
1253	88948.000000	89044.000000
1254	89006.500000	89581.000000
1255	88530.000000	89848.000000
1256	89864.500000	89544.000000
1257	89748.500000	90262.000000
1258	89637.500000	89273.500000
1259	89372.500000	89711.500000
1260	89332.500000	89599.000000
1261	89034.000000	89509.500000
1262	89666.500000	89390.000000
1263	89201.000000	90368.500000
1264	89302.500000	89170.000000
1265	89065.500000	90014.500000
1266	88798.500000	89624.000000
1267	90342.000000	89064.500000
1268	88600.500000	89352.000000
1269	89294.000000	89048.500000
1270	89817.000000	89780.500000
1271	89286.500000	90241.000000
1272	89676.500000	89491.500000
1273	89394.000000	89439.000000
1274	89468.500000	89808.000000
1275	89188.500000	89369.500000
1276	89658.500000	88957.500000
1277	89499.500000	89964.000000
1278	89056.000000	90024.000000
1279	89842.500000	89699.500000
1280	89226.000000	89835.500000
1281	88422.500000	89851.500000
1282	89183.000000	89363.000000
1283	89328.500000	90192.000000
1284	89479.000000	88677.000000
1285	89276.000000	90165.000000
1286	89639.500000	89403.000000
1287	89557.000000	89826.000000
1288	89194.000000	89852.500000
1289	89349.000000	89767.000000
1290	89750.500000	89365.500000
1291	89482.000000	89162.500000
1292	88695.500000	89249.500000
1293	89708.500000	89711.500000
1294	89638.000000	90472.500000
1295	89111.500000	89619.500000
1296	89616.000000	89109.000000
1297	89935.000000	89517.000000
1298	89486.500000	89328.000000
1299	89541.000000	89960.500000
1300	89410.500000	90002.500000
1301	89414.000000	89757.500000
1302	89379.000000	89661.000000
1303	89256.000000	89899.500000
1304	89859.000000	89528.500000
1305	88752.500000	89797.000000
1306	89055.500000	89265.000000
1307	88613.000000	89100.000000
1308	89957.000000	89942.500000
1309	89603.000000	88881.500000
1310	89223.000000	89707.500000
1311	89059.000000	89846.500000
1312	89304.500000	89930.500000
1313	89692.500000	89638.500000
1314	89497.500000	89548.000000
1315	89630.000000	89413.500000
1316	89436.500000	89375.000000
1317	89801.500000	90239.500000
1318	89616.500000	89424.500000
1319	88726.000000	90178.500000
1320	88795.000000	89551.000000
1321	89044.500000	89824.500000
1322	89161.500000	89566.000000
1323	89587.000000	89976.500000
1324	89418.000000	89886.000000
1325	89945.000000	89297.500000
1326	90073.500000	89541.000000
1327	90033.500000	89186.000000
1328	88877.000000	89483.500000
1329	89537.500000	89142.500000
1330	89596.000000	89600.500000
1331	89369.500000	89962.500000
1332	88996.500000	89737.500000
1333	89182.500000	90513.000000
1334	89020.500000	89708.500000
1335	89537.500000	89742.000000
1336	90167.000000	90238.000000
1337	89247.000000	89720.000000
1338	89289.500000	90226.500000
1339	89269.000000	89474.500000
1340	89504.500000	89961.000000
1341	89758.500000	89663.500000
1342	89065.500000	90163.500000
1343	89457.500000	89603.000000
1344	88717.000000	89686.000000
1345	89052.000000	89562.000000
1346	89027.000000	89747.000000
1347	89242.500000	90076.500000
1348	88994.500000	89980.500000
1349	89471.500000	90202.000000
1350	89383.000000	89398.000000
1351	90246.000000	90043.000000
1352	89680.500000	89647.000000
1353	89602.000000	89925.500000
1354	89731.500000	89469.000000
1355	89901.500000	89547.500000
1356	89494.000000	89164.000000
1357	89742.000000	89985.500000
1358	89575.500000	89719.500000
1359	90137.500000	90000.500000
1360	89598.500000	88953.000000
1361	89472.000000	89783.500000
1362	88998.500000	89097.500000
1363	89452.500000	90216.500000
1364	89782.500000	89428.500000
1365	89662.500000	89770.500000
1366	88892.500000	89708.500000
1367	89592.000000	89218.500000
1368	90035.500000	89411.000000
1369	89339.000000	89642.500000
1370	89789.000000	89546.000000
1371	88801.000000	89766.000000
1372	88833.000000	89353.000000
1373	89143.500000	89822.000000
1374	89435.500000	89333.000000
1375	89514.000000	89832.000000
1376	89870.000000	89437.500000
1377	89337.000000	89801.500000
1378	89065.000000	88905.500000
1379	89796.000000	89598.500000
1380	89146.000000	89247.500000
1381	89478.500000	88837.000000
1382	89435.500000	89721.000000
1383	89377.500000	89773.000000
1384	89913.500000	89678.500000
1385	89924.000000	89770.500000
1386	89034.500000	89918.500000
1387	89714.000000	90051.000000
1388	89089.500000	89335.000000
1389	89280.000000	90520.500000
1390	89854.000000	89377.500000
1391	89773.500000	90019.000000
1392	89533.000000	89939.000000
1393	89965.500000	89838.500000
1394	89044.500000	89719.500000
1395	89617.500000	89199.500000
1396	89879.500000	89603.000000
1397	89771.500000	89423.500000
1398	89341.500000	89942.500000
1399	89352.500000	89713.000000
1400	89776.500000	88655.500000
1401	89749.000000	90186.000000
1402	89389.000000	90202.000000
1403	89137.500000	89290.500000
1404	88629.000000	89535.500000
1405	89967.500000	90337.000000
1406	88998.500000	89422.500000
1407	89010.000000	89609.500000
1408	90135.500000	89887.500000
1409	89440.500000	89809.000000
1410	89515.000000	89919.000000
1411	89299.000000	89497.500000
1412	89754.000000	89258.000000
1413	89994.500000	90172.500000
1414	88929.000000	89922.000000
1415	89355.500000	89443.500000
1416	89179.500000	89795.500000
1417	89828.500000	90136.500000
1418	88913.000000	89620.500000
1419	89161.000000	89754.500000
1420	89507.500000	90294.000000
1421	89164.500000	89491.000000
1422	89993.500000	90019.000000
1423	89100.500000	89773.000000
1424	89134.500000	89910.500000
1425	89390.000000	89928.000000
1426	89432.000000	89985.000000
1427	89757.000000	89335.000000
1428	88839.000000	89729.500000
1429	89403.500000	89283.500000
1430	89613.000000	90497.000000
1431	89585.000000	90117.000000
1432	89280.000000	88984.000000
1433	89772.000000	89526.000000
1434	89489.000000	90074.500000
1435	89893.500000	89658.000000
1436	90084.000000	89499.500000
1437	90085.000000	89459.500000
1438	89255.000000	90165.000000
1439	89758.000000	89915.500000
1440	89445.500000	89439.000000
1441	89392.500000	90039.500000
1442	89602.000000	89458.500000
1443	89794.500000	89121.000000
1444	89794.500000	89144.000000
1445	89516.000000	90134.000000
1446	89132.000000	89395.500000
1447	89237.500000	89155.500000
1448	89721.000000	89699.000000
1449	89543.500000	89869.000000
1450	90065.000000	90028.500000
1451	89055.500000	89761.500000
1452	89552.000000	90164.000000
1453	89186.000000	89660.500000
1454	89253.000000	90219.500000
1455	88881.500000	89645.500000
1456	89042.500000	89103.500000
1457	89188.500000	89968.500000
1458	89122.500000	89170.500000
1459	89484.000000	89627.500000
1460	89747.000000	89808.000000
1461	90335.000000	89246.000000
1462	89497.500000	89731.000000
1463	89038.000000	89714.500000
1464	89222.500000	89518.500000
1465	88990.000000	90086.500000
1466	89593.500000	89684.500000
1467	89806.500000	89813.000000
1468	89326.500000	89454.500000
1469	89988.000000	90160.000000
1470	89562.500000	89216.500000
1471	89971.500000	89658.000000
1472	89108.500000	89535.000000
1473	89556.500000	90054.500000
1474	89698.500000	89858.000000
1475	89613.000000	90140.000000
1476	90079.500000	89863.500000
1477	89223.500000	88877.000000
1478	89285.500000	89373.500000
1479	89721.500000	90010.000000
1480	88703.000000	89983.500000
1481	89632.500000	89542.500000
1482	89238.500000	89585.500000
1483	89168.000000	89562.000000
1484	89957.000000	89466.500000
1485	89553.000000	89305.000000
1486	88862.500000	89712.000000
1487	89559.000000	89174.500000
1488	89336.000000	89392.500000
1489	89847.000000	89749.500000
1490	89495.000000	89530.000000
1491	89706.000000	89828.500000
1492	89379.500000	89484.500000
1493	88583.500000	89862.000000
1494	89494.000000	90012.500000
1495	89547.500000	90052.000000
1496	89082.500000	90599.000000
1497	88990.500000	89438.500000
1498	89816.000000	89767.000000
1499	89684.000000	90045.500000
1500	89642.000000	89994.000000
1501	89149.000000	89994.500000
1502	88989.500000	90200.500000
1503	89606.500000	89181.500000
1504	89741.500000	90089.500000
1505	89594.000000	88790.500000
1506	89686.000000	89702.000000
1507	89130.500000	89108.000000
1508	89666.500000	89856.500000
1509	89064.000000	89150.500000
1510	89811.000000	90267.000000
1511	90036.500000	89547.000000
1512	89633.000000	89303.000000
1513	89908.500000	89382.000000
1514	89080.000000	89273.000000
1515	89564.000000	89335.500000
1516	89185.000000	89870.000000
1517	89517.000000	89410.500000
1518	89367.500000	89689.000000
1519	88950.500000	89583.500000
1520	89365.500000	89592.000000
1521	89876.000000	89830.500000
1522	89454.000000	89552.000000
1523	89233.000000	89224.500000
1524	89729.500000	89771.000000
1525	89328.500000	89473.000000
1526	90177.000000	89931.500000
1527	89406.000000	89918.500000
1528	89131.000000	89763.500000
1529	89358.000000	89908.500000
1530	89602.000000	89595.500000
1531	88945.000000	89202.000000
1532	89869.000000	88924.500000
1533	89469.500000	89636.000000
1534	89280.500000	89071.000000
1535	89066.500000	89732.000000
1536	89327.000000	89848.500000
1537	90033.500000	89261.500000
1538	89329.000000	89161.500000
1539	89009.500000	89623.500000
1540	88755.500000	89544.500000
1541	89524.000000	89804.500000
1542	89436.500000	89885.500000
1543	89914.000000	89251.500000
1544	90094.000000	89923.000000
1545	89710.500000	89103.000000
1546	89135.000000	89095.500000
1547	89810.000000	90383.000000
1548	90072.500000	89120.500000
1549	89157.000000	89470.000000
1550	89004.500000	89938.500000
1551	89399.500000	89779.000000
1552	89011.500000	89531.500000
1553	89658.500000	88839.000000
1554	89535.500000	89762.000000
1555	89375.000000	90524.500000
1556	88940.000000	89564.500000
1557	88964.500000	89237.500000
1558	89307.500000	89342.000000
1559	89056.500000	89856.000000
1560	89793.000000	89234.500000
1561	89525.500000	89724.000000
1562	88845.000000	89915.000000
1563	89705.000000	89565.000000
1564	89768.000000	89721.000000
1565	89643.000000	90312.500000
1566	89309.000000	89983.000000
1567	89116.000000	90536.000000
1568	89867.500000	89681.000000
1569	89639.000000	89924.500000
1570	90150.500000	89164.500000
1571	89679.000000	89504.000000
1572	89767.000000	89629.000000
1573	89409.000000	89620.500000
1574	89631.000000	89599.000000
1575	89590.000000	89672.000000
1576	89406.500000	89536.500000
1577	89520.500000	89742.000000
1578	89065.500000	89582.000000
1579	88994.000000	89020.000000
1580	89548.000000	89893.500000
1581	89307.000000	89736.000000
1582	88666.000000	89550.000000
1583	89188.000000	90212.000000
1584	89424.000000	89890.500000
1585	89431.500000	89008.500000
1586	89974.500000	89461.000000
1587	89298.000000	89525.500000
1588	89245.000000	89779.500000
1589	89471.500000	89786.000000
1590	89307.500000	89232.500000
1591	89220.500000	90199.000000
1592	90261.000000	89845.000000
1593	89221.000000	90504.500000
1594	90075.000000	89635.500000
1595	89687.000000	89953.000000
1596	89082.000000	89712.500000
1597	89245.000000	89888.500000
1598	88966.500000	89119.500000
1599	89466.000000	89758.500000
1600	89395.000000	89653.000000
1601	88789.500000	90242.000000
1602	89113.500000	88850.000000
1603	89620.000000	89914.500000
1604	89179.500000	89514.500000
1605	90143.000000	90654.000000
1606	89132.500000	89652.500000
1607	89261.000000	89479.500000
1608	89489.000000	89235.500000
1609	90158.000000	88902.000000
1610	89624.500000	89893.500000
1611	89136.000000	89332.000000
1612	89577.000000	89680.500000
1613	89178.500000	89406.500000
1614	89746.500000	89652.500000
1615	89705.500000	89023.000000
1616	89423.500000	89313.500000
1617	89492.000000	89808.000000
1618	88934.500000	89507.500000
1619	89557.000000	90039.500000
1620	89645.500000	89939.500000
1621	89053.500000	89873.500000
1622	89193.500000	89306.500000
1623	89565.500000	89493.000000
1624	89036.000000	89424.500000
1625	89270.000000	89335.500000
1626	89220.500000	90260.500000
1627	89268.500000	89239.500000
1628	89237.500000	89744.000000
1629	89485.000000	89973.500000
1630	89420.000000	89649.000000
1631	89164.500000	90460.000000
1632	89577.500000	89951.000000
1633	88869.000000	89412.000000
1634	89701.000000	90558.000000
1635	89481.500000	90030.500000
1636	90350.000000	89705.000000
1637	89074.500000	89924.000000
1638	89236.000000	89861.000000
1639	89949.500000	90039.500000
1640	89357.000000	88874.500000
1641	89504.500000	89492.000000
1642	89531.000000	89557.500000
1643	89774.500000	90008.500000
1644	89576.500000	89536.000000
1645	89272.500000	90145.500000
1646	88941.000000	89332.500000
1647	89199.000000	89796.500000
1648	89537.500000	90388.000000
1649	89593.500000	90033.500000
1650	89856.500000	89752.000000
1651	89716.000000	89818.000000
1652	89601.500000	89800.000000
1653	89110.000000	89245.000000
1654	90230.000000	89804.500000
1655	89507.500000	89655.000000
1656	89417.500000	89315.500000
1657	89414.500000	90170.000000
1658	89580.500000	89734.000000
1659	88862.500000	90477.000000
1660	89092.000000	89330.000000
1661	89100.000000	89836.500000
1662	89525.000000	89548.500000
1663	89062.500000	89399.500000
1664	89168.000000	89498.000000
1665	89354.500000	89620.500000
1666	89484.500000	89142.000000
1667	89940.000000	89442.500000
1668	89236.500000	89571.500000
1669	89258.000000	89699.500000
1670	90019.000000	90119.000000
1671	89615.500000	89186.500000
1672	89253.500000	89492.500000
1673	89399.500000	89949.500000
1674	89943.000000	89371.000000
1675	89636.000000	89497.000000
1676	89755.500000	89787.000000
1677	89829.000000	89337.000000
1678	89738.500000	89559.000000
1679	89848.500000	89745.500000
1680	89807.000000	89120.500000
1681	89792.500000	90146.500000
1682	89866.500000	90157.000000
1683	89785.500000	90270.500000
1684	89478.500000	89884.000000
1685	89235.000000	89270.500000
1686	88775.000000	89878.500000
1687	89319.500000	89421.500000
1688	89912.500000	89829.000000
1689	89318.000000	90123.000000
1690	89295.500000	89517.500000
1691	89467.000000	90174.000000
1692	88954.000000	90034.000000
1693	89327.000000	89600.000000
1694	89813.500000	89597.500000
1695	89660.500000	89835.500000
1696	89501.500000	89742.000000
1697	89476.500000	89730.000000
1698	89420.500000	89894.000000
1699	89524.500000	90547.000000
1700	89974.000000	89834.500000
1701	88905.000000	89379.500000
1702	89373.500000	90082.000000
1703	89688.000000	89575.000000
1704	89193.000000	89885.500000
1705	89803.000000	89188.000000
1706	89415.000000	89897.000000
1707	89538.000000	90414.000000
1708	89859.500000	89810.000000
1709	89702.500000	89952.500000
1710	88926.000000	89403.500000
1711	89456.000000	89376.500000
1712	88942.000000	89976.500000
1713	89074.000000	89036.500000
1714	88867.000000	90000.500000
1715	89041.500000	89189.000000
1716	88929.500000	90177.500000
1717	89475.500000	88869.000000
1718	89661.000000	88961.500000
1719	88918.000000	89418.500000
1720	89276.000000	89808.000000
1721	89471.000000	89827.000000
1722	89916.000000	89550.000000
1723	89487.500000	89520.500000
1724	89300.000000	89726.000000
1725	89167.500000	89465.500000
1726	89310.000000	89843.500000
1727	89294.500000	89666.500000
1728	90120.000000	89431.500000
1729	89180.000000	89963.000000
1730	89073.500000	89110.000000
1731	89402.000000	90165.500000
1732	89959.000000	90264.500000
1733	88648.500000	89362.000000
1734	89654.500000	89676.000000
1735	89859.500000	90299.500000
1736	89748.500000	89438.500000
1737	89788.500000	90014.000000
1738	89285.000000	90136.500000
1739	89335.500000	89748.000000
1740	89190.500000	90268.000000
1741	89868.000000	89302.500000
1742	89032.500000	89868.500000
1743	89517.500000	90365.500000
1744	89267.500000	89995.500000
1745	89575.000000	90022.000000
1746	89434.500000	89841.500000
1747	89712.000000	90076.000000
1748	89573.500000	89436.000000
1749	89596.500000	89380.500000
1750	88862.500000	90031.500000
1751	89991.500000	89977.000000
1752	89215.000000	89976.500000
1753	89447.000000	89403.000000
1754	89421.000000	89496.000000
1755	89487.500000	89231.000000
1756	89594.500000	89804.500000
1757	89776.000000	89069.000000
1758	89524.500000	90439.000000
1759	89064.500000	90117.500000
1760	89334.500000	89487.000000
1761	89811.500000	90069.000000
1762	89299.500000	90314.500000
1763	89887.000000	90190.000000
1764	89879.000000	89620.500000
1765	89415.000000	89208.000000
1766	89195.500000	89277.000000
1767	89361.000000	90535.500000
1768	89422.500000	89973.500000
1769	89513.500000	89260.000000
1770	88711.000000	89616.500000
1771	88214.500000	89144.000000
1772	89310.500000	89841.500000
1773	89594.500000	89460.000000
1774	88672.000000	89417.500000
1775	88897.000000	89164.500000
1776	90083.500000	90295.500000
1777	88887.500000	89676.500000
1778	89221.000000	89978.500000
1779	89435.500000	90012.000000
1780	89036.000000	89383.500000
1781	89801.000000	89625.000000
1782	90218.500000	90079.500000
1783	89052.000000	90094.500000
1784	89427.500000	90272.500000
1785	89491.500000	89548.500000
1786	89377.500000	89826.000000
1787	88457.000000	90019.500000
1788	89772.000000	89842.500000
1789	89007.000000	89508.000000
1790	89337.500000	89951.000000
1791	89427.000000	89315.000000
1792	89441.000000	89176.500000
1793	89045.500000	89352.000000
1794	88698.000000	89762.500000
1795	89084.000000	89492.500000
1796	89737.500000	89479.000000
1797	89792.500000	90098.000000
1798	89589.000000	89416.000000
1799	89224.000000	90767.000000
1800	89069.500000	89687.500000
1801	89421.000000	90010.000000
1802	89195.000000	89499.000000
1803	89351.000000	89614.500000
1804	89235.000000	89094.500000
1805	89691.500000	89807.000000
1806	89936.500000	89411.000000
1807	89317.500000	90409.000000
1808	89377.000000	89886.500000
1809	88830.500000	89085.000000
1810	89358.500000	89371.000000
