WTCHG_171117_262	WTCHG_171117_264	
1076.272	770.6894	
1075.4873	770.71277	
1073.6615	769.6128	
1073.9608	770.1471	
1072.3215	771.25214	
1071.3353	770.3761	
1069.0314	768.66455	
1067.6385	768.15845	
1066.5167	767.24194	
1067.876	769.015	
1067.3583	767.63947	
1068.5444	768.47095	
1067.5957	767.6581	
1067.211	767.5333	
1065.5326	766.843	
1067.3103	766.95917	
1068.3419	767.88385	
1071.0793	770.4514	
1070.1111	769.38446	
1069.2063	767.8812	
1066.5834	765.7581	
1067.2366	764.69763	
1065.006	762.5745	
1065.5359	762.9545	
1062.8785	761.9199	
1061.494	760.6688	
1064.0659	761.3991	
1058.844	754.61523	
1056.68	753.01306	
1055.556	751.11084	
1057.9216	753.9476	
1059.7887	754.68054	
1059.3541	753.87524	
1057.6036	751.558	
1056.171	750.7177	
1055.843	749.9847	
1054.7358	748.0788	
1053.1028	746.779	
1055.1863	747.0285	
1054.5769	746.6184	
1053.6863	746.1118	
1054.1396	746.0768	
1054.2413	746.7319	
1055.7906	746.0242	
1054.9857	744.46814	
1049.6708	739.38464	
1050.0143	736.53186	
1051.0449	737.6498	
1050.6796	736.7511	
1046.3511	733.05286	
1044.4694	731.12994	
1048.8131	733.8115	
1042.6632	729.2018	
1040.7926	727.6541	
1040.753	726.9689	
1039.4321	725.26666	
1043.2893	726.03564	
1044.2153	725.42413	
1041.5134	723.62726	
1037.5797	720.18524	
1039.4211	720.90826	
1037.3008	718.8658	
1036.834	718.75616	
1040.1708	719.8027	
1039.173	719.791	
1036.7667	717.70337	
1039.8347	720.079	
1037.0669	718.73364	
1036.3229	718.40045	
1035.1405	717.08826	
1033.1782	715.6787	
1030.7799	714.41626	
1031.7731	714.3923	
1031.8948	714.0726	
1033.1709	713.2676	
1031.5211	712.1814	
1035.4979	714.1409	
1028.1526	709.74316	
1028.4979	709.9909	
1027.769	708.425	
1027.2224	707.2	
1028.5657	707.26135	
1029.6731	704.8909	
1029.2399	703.74774	
1028.8196	703.15454	
1030.5914	704.93396	
1030.483	705.17993	
1029.0085	704.11615	
1028.1724	703.86786	
1027.1191	702.8656	
1028.3718	704.0778	
1018.27563	703.1808	
1016.9295	701.99774	
1016.4466	701.2586	
1016.03845	701.2037	
1015.2329	700.40045	
1015.94434	700.68805	
1014.3576	699.92664	
1018.6731	701.48737	
1018.9828	702.27124	
1016.0344	700.6575	
1022.0563	704.5926	
1020.2987	703.1968	
1022.5445	704.87006	
1026.2004	707.59906	
1025.9281	707.31934	
1046.0438	719.5537	
1045.6893	718.5631	
1045.989	717.87384	
1047.0372	718.57947	
1048.8662	719.9508	
1049.9297	720.90845	
1047.8638	718.8263	
1045.5802	717.57043	
1046.1956	717.56104	
1047.4242	717.74646	
1047.3539	717.3873	
1045.8704	715.6948	
1045.9231	716.1432	
1044.3143	715.92725	
1044.2153	715.24884	
1043.3912	713.8122	
1041.2704	712.8286	
1042.945	714.17413	
1041.7489	713.9106	
1040.9009	713.46826	
1040.4097	714.0188	
1045.0155	717.7636	
1045.1527	717.65955	
1041.5354	715.3759	
1044.8022	715.8294	
1045.1337	715.3088	
1044.6681	715.6152	
1044.2628	713.0451	
1042.628	711.4632	
1041.8663	710.97626	
1040.078	709.639	
1038.7083	707.60095	
1038.196	704.7839	
1037.2672	702.9525	
1037.2917	701.81	
1038.1741	699.96436	
1039.208	699.8119	
1042.1505	701.2488	
1040.5011	700.5789	
1037.8068	697.9665	
1034.0989	694.51917	
1030.3752	690.92346	
1027.9056	689.2201	
1029.0631	690.15826	
1026.3289	688.9952	
1024.0	688.2854	
1027.3733	691.3711	
1025.8868	689.9301	
1023.8168	687.71564	
1024.4354	688.3116	
1022.0136	686.92755	
1021.82275	687.0749	
1020.85	686.2005	
1021.0	685.23914	
1020.795	685.4116	
1020.6187	683.7264	
1022.4211	683.95886	
1019.38214	681.8087	
1020.2706	682.5	
1018.84406	682.2791	
1020.7465	684.13904	
1018.5645	682.3171	
1016.79724	680.9561	
1014.19586	679.56586	
1012.182	680.15894	
980.41016	657.55743	
979.07605	656.7995	
980.6028	658.3064	
979.4573	658.0417	
977.8453	657.951	
976.866	656.6593	
978.39264	658.67645	
980.39954	661.1936	
982.09955	661.88947	
983.74243	662.81775	
982.3573	661.49506	
980.76514	661.3235	
981.51746	662.2871	
980.63635	661.2748	
986.1854	668.3275	
986.52234	666.49	
986.0283	667.0702	
984.72406	666.594	
985.21277	668.08545	
983.3144	668.21356	
981.078	667.0452	
981.35223	668.2387	
983.0758	669.7783	
981.86224	669.13635	
984.2619	672.2937	
981.3619	671.3772	
979.9405	671.09875	
980.16064	674.55615	
979.52277	674.1352	
978.22784	673.3954	
972.92566	668.0612	
974.9952	671.75385	
974.2716	672.581	
973.5192	671.5681	
973.2236	673.4216	
972.21875	672.22107	
968.0048	671.82477	
964.8675	670.8995	
966.33093	672.54004	
970.1913	673.64343	
970.18445	672.7132	
972.4951	673.3834	
974.81665	676.1688	
972.83295	680.08093	
972.23096	680.0157	
972.0098	680.49084	
971.4128	680.27936	
970.80835	680.0966	
971.7838	680.6658	
972.6732	682.5431	
971.7248	684.9739	
970.4275	685.18274	
969.4545	685.63446	
968.7592	686.0783	
967.7715	685.56396	
970.8938	686.2199	
968.8148	685.85077	
965.65924	685.733	
966.8889	686.85077	
969.1386	689.147	
969.71783	688.93964	
970.19556	689.52234	
971.58417	690.47504	
971.79706	691.3543	
970.8391	691.31494	
974.16626	693.8263	
975.62036	694.0237	
976.393	695.6438	
975.7562	694.7388	
975.45386	695.7196	
971.26434	692.41797	
969.3392	690.75397	
969.14215	691.51324	
970.585	691.291	
975.2538	693.3528	
974.66	693.4841	
974.7607	692.8723	
971.932	691.22076	
970.4307	690.2766	
969.82367	689.83246	
968.199	688.96545	
970.40656	689.3484	
968.6237	687.57446	
968.88605	687.9733	
970.9772	689.9946	
969.6244	688.6872	
971.0076	689.0563	
969.95166	688.55493	
965.6132	683.9544	
965.9796	685.086	
966.301	685.3199	
961.7934	685.02954	
960.3291	683.7043	
959.7041	685.1532	
960.77496	683.836	
961.0358	684.3441	
961.7724	685.3683	
959.2583	683.9113	
955.6036	681.55646	
954.8107	681.2688	
953.3836	680.4328	
950.51917	678.73926	
950.24554	677.57526	
951.56775	678.2473	
951.7187	678.4785	
954.3504	680.39246	
957.659	683.27765	
958.9743	685.4676	
959.8685	686.6829	
959.9382	687.27374	
960.7183	686.7751	
960.2403	686.39294	
958.2972	683.6477	
957.124	682.4688	
954.9044	681.26556	
954.8837	680.1897	
955.72095	679.7127	
956.9896	680.54346	
956.6969	679.9511	
955.34973	677.9837	
954.9404	677.4918	
954.8182	676.9864	
953.1558	675.6703	
953.5532	675.6812	
955.01825	676.347	
958.34204	678.0466	
958.15405	677.6	
957.9504	676.9836	
961.98425	678.0	
961.6247	677.5357	
963.7	678.5482	
962.6158	677.87054	
960.88947	676.82367	
959.9184	676.3223	
966.7188	680.1445	
966.3511	680.00836	
971.39307	683.38934	
972.933	682.2437	
970.66486	682.0983	
969.20374	680.2612	
970.9677	681.19434	
970.27686	681.3465	
969.0511	680.3183	
968.60645	679.1667	
970.173	680.47876	
968.95135	681.05664	
971.9648	683.1818	
970.9919	685.0712	
972.7799	687.88	
971.4239	687.1886	
970.5041	685.14856	
969.4196	684.3543	
967.2834	682.63715	
966.35425	681.7657	
973.81696	685.6848	
971.8306	684.14325	
969.73773	683.3467	
967.4235	681.41833	
965.7787	679.9599	
963.74316	678.5759	
960.28845	674.77234	
958.6429	673.66473	
955.24725	671.9304	
957.42426	671.07245	
959.5482	672.33044	
960.4006	672.29944	
960.5166	671.23254	
968.6685	672.8484	
966.68524	671.18365	
966.10864	670.22156	
965.81616	669.0525	
967.27856	669.9009	
964.8997	670.3655	
971.8067	674.9443	
970.86273	674.0909	
971.8599	673.93256	
973.8652	676.95575	
974.2051	676.5221	
980.0085	678.4438	
980.11334	678.85754	
978.74786	677.6647	
975.83	676.8724	
975.34845	676.12164	
972.2974	673.80414	
970.204	674.5685	
968.84705	674.1756	
961.8329	673.6161	
959.6289	672.5625	
958.6799	672.8393	
959.0085	672.6607	
957.796	671.4494	
957.3881	671.5952	
955.82385	672.44775	
958.42163	674.51495	
962.361	673.7695	
959.41547	672.7066	
959.58044	673.4384	
958.092	673.2943	
956.7931	672.8739	
955.62646	672.2462	
954.5546	671.9069	
952.38794	670.0691	
953.91064	672.5241	
959.0348	673.67975	
958.89276	674.16614	
957.9304	674.2417	
957.2058	674.0604	
959.67444	675.28485	
959.81683	675.1849	
960.0029	675.53937	
962.04083	677.2037	
953.1866	676.98785	
953.895	677.67474	
956.87134	684.54297	
959.63635	686.7354	
962.48676	686.7747	
965.93494	692.3758	
969.34717	695.2181	
969.4214	695.56696	
969.6439	695.2274	
971.3452	693.68225	
972.0119	694.40186	
973.747	698.41565	
974.5536	697.29376	
982.5539	698.5031	
981.7096	697.1344	
981.2844	696.7969	
982.012	698.7429	
981.81683	698.79626	
988.0364	699.173	
986.39514	695.9937	
986.3161	695.8365	
992.7751	696.0409	
992.1277	695.9937	
994.8628	695.4623	
994.3293	694.9528	
991.7165	692.2138	
986.3232	690.05975	
974.3445	677.5755	
972.57623	676.6981	
971.2317	676.761	
972.896	676.9119	
970.3914	674.61633	
972.5859	673.5566	
971.684	673.4497	
969.1539	671.9654	
972.00616	672.5016	
971.20746	670.7918	
977.96576	672.0949	
977.12775	671.5538	
977.0031	671.2342	
976.20874	670.2785	
976.6978	670.5759	
975.5296	670.3291	
979.162	673.8038	
982.6312	676.88257	
984.7367	676.9175	
982.88403	678.65607	
983.37933	680.0096	
986.49054	679.20447	
986.7925	679.84985	
989.0757	678.984	
998.0478	685.3161	
1000.50635	683.45807	
998.8854	682.4129	
997.03516	681.69904	
996.5623	681.4207	
1003.86816	685.34204	
1002.32153	684.21173	
1004.5161	683.1075	
1006.40454	684.22876	
1005.0453	685.26556	
1003.8641	684.1836	
1003.0162	683.73773	
1002.08417	683.59344	
1002.52924	684.5197	
1001.6396	684.69305	
1000.2825	684.3828	
998.4675	683.5248	
1003.1759	688.03644	
1003.6026	688.50665	
1000.6732	686.16943	
1000.817	686.50165	
1001.6667	688.16614	
1003.98035	687.08307	
1000.7967	686.701	
1000.5738	686.57477	
1006.82117	690.745	
1011.04333	692.1791	
1011.17	692.16895	
1010.04	691.4155	
1007.60333	689.8986	
1010.96655	691.1858	
1014.10065	693.9966	
1015.9327	695.5714	
1016.6431	696.36395	
1016.7609	699.1604	
1017.1616	698.7133	
1015.49493	698.56995	
1016.2256	699.0137	
1018.87164	698.5017	
1020.2847	696.7065	
1023.7993	696.7611	
1021.5238	695.4061	
1021.7381	695.86005	
1025.3993	703.13794	
1025.4574	702.6069	
1026.9349	701.2345	
1023.0993	699.08276	
1029.0138	701.9618	
1029.0966	702.13196	
1033.2986	701.84375	
1033.1805	701.2257	
1032.4896	700.8993	
1036.8433	707.6608	
1036.8014	707.0035	
1035.0592	705.1888	
1033.2195	703.6049	
1031.2927	702.4336	
1035.4491	705.35913	
1035.1088	704.8486	
1030.4948	703.4824	
1028.6267	702.3463	
1028.901	702.71985	
1028.5674	700.55676	
1029.4556	700.7758	
1025.4697	697.85767	
1023.27856	696.4286	
1020.52856	695.07855	
1021.2464	694.875	
1020.3393	694.125	
1023.4122	695.4158	
1022.7527	695.405	
1023.1219	694.3333	
1023.8459	694.8423	
1025.8489	694.8602	
1026.9749	695.0968	
1031.4425	696.8853	
1032.8849	697.16486	
1033.5107	697.233	
1035.0396	697.70966	
1035.1547	696.55194	
1036.2986	696.16846	
1034.195	691.58276	
1033.2274	690.96765	
1032.5234	690.8777	
1035.0508	691.7148	
1035.2537	691.9386	
1033.9457	690.7004	
1032.5471	687.1805	
1030.7898	685.6282	
1028.1812	683.58124	
1027.7717	683.50903	
1027.6522	683.3754	
1025.3986	682.66785	
1023.4457	681.3574	
1023.56885	679.2888	
1032.0073	681.2971	
1031.2372	680.7826	
1030.2408	679.7681	
1028.5511	687.06885	
1027.5985	685.1739	
1027.9088	684.78625	
1027.3723	687.3491	
1026.7335	686.9782	
1026.3503	686.4255	
1023.6314	685.90546	
1026.6593	684.7782	
1024.6483	684.87274	
1024.4066	685.1891	
1023.0073	684.70184	
1021.1172	683.3746	
1025.8597	682.63635	
1024.3911	681.5382	
1022.7491	680.2836	
1021.1771	678.89453	
1019.6273	677.4255	
1017.7749	675.3273	
1015.6236	673.8436	
1012.26935	672.14545	
1012.9336	675.1934	
1013.58887	672.6679	
1011.1963	669.7664	
1009.0296	667.219	
1005.2889	664.2883	
1001.2	660.781	
997.86664	660.6447	
996.77405	659.5897	
996.5926	658.0989	
994.5074	656.35895	
1000.68286	658.1397	
1000.80597	657.9081	
1018.58954	670.3198	
1017.6082	670.06616	
1018.69403	670.27203	
1018.4739	669.27203	
1017.291	668.4228	
1015.89923	668.02203	
1013.209	666.12866	
1011.8955	664.7316	
1008.3545	662.4559	
1007.32465	660.375	
1006.07837	658.98895	
1005.2985	658.5073	
1002.76495	656.0	
1002.1194	653.7647	
1000.7873	653.14703	
999.36566	653.5331	
998.91046	654.5535	
1002.35583	656.95557	
998.80524	656.54645	
997.6292	655.03345	
996.0936	654.8736	
997.8801	653.8885	
997.8389	653.3011	
1000.2659	653.90704	
1003.4173	654.76117	
1003.2068	654.6642	
1002.4511	653.76117	
1007.19244	654.9776	
1008.7962	655.36566	
1009.4528	654.8134	
1011.26416	655.097	
1010.3359	653.84326	
1009.81885	652.2239	
1008.4981	651.96643	
1008.3561	653.59174	
1017.5496	658.8566	
1016.41986	657.7849	
1013.3168	655.5283	
1011.8626	654.39246	
1011.355	653.72455	
1010.6374	652.30945	
1007.8931	649.9547	
1004.0496	647.22644	
1000.9809	644.68677	
999.7214	643.48303	
998.4771	642.4528	
997.2175	641.2038	
997.4885	640.40753	
997.458	641.9583	
1000.6475	639.7235	
999.21075	639.1061	
999.0	638.54926	
999.72034	637.5341	
999.1494	638.8099	
1002.3077	640.9695	
996.80383	638.96564	
996.2162	637.187	
992.0116	632.7977	
990.93024	632.42914	
989.8682	632.318	
991.2451	632.56537	
992.144	631.9846	
989.9922	630.46155	
989.33466	630.3346	
987.25684	631.0309	
984.81323	630.87646	
979.4864	627.6602	
979.89105	627.78766	
978.92993	626.70654	
978.07007	626.52124	
977.1751	625.31274	
974.9261	623.4595	
974.5097	621.6525	
974.16345	621.50195	
973.214	620.1467	
972.44745	619.93823	
971.22955	619.2162	
973.8016	618.20465	
975.6304	618.4517	
980.35547	619.8488	
979.9531	620.02716	
979.2617	621.1284	
978.58594	619.18677	
979.53906	617.8288	
980.5039	617.98444	
978.91016	618.1323	
978.1367	617.20624	
975.73047	616.33466	
974.2617	615.4825	
971.0781	613.3619	
970.9336	614.0739	
968.1406	613.179	
967.5156	612.98834	
964.1797	610.91437	
972.66144	609.0506	
962.3583	594.93774	
958.4269	590.26953	
959.8498	589.6328	
968.3785	589.2578	
972.028	592.3898	
974.43774	590.2874	
973.31323	590.25195	
972.4458	589.8622	
973.30524	590.15356	
972.8233	588.9055	
973.53815	588.40155	
974.6466	588.37006	
974.08435	590.19763	
974.91534	590.51587	
975.2258	589.8095	
975.22986	589.0278	
979.9919	590.6335	
980.5182	589.3506	
979.8178	588.48206	
976.498	587.6335	
975.48987	584.98804	
973.1862	583.6335	
970.51013	581.9562	
967.42914	579.28687	
970.46344	578.5976	
970.9756	577.4462	
976.09015	580.6546	
974.1803	579.0241	
970.61884	577.89557	
974.63934	579.61847	
977.9672	580.7269	
979.2336	581.5663	
984.90533	584.60486	
986.27985	584.9234	
990.2562	587.0526	
991.34296	586.75305	
992.3182	587.0486	
990.0992	584.3441	
989.5207	583.08905	
990.0537	581.0526	
989.0413	579.85425	
992.917	578.085	
995.02905	578.9757	
966.38586	577.1255	
965.3444	576.42914	
1006.87866	582.46936	
1006.5356	581.18774	
1012.45605	583.1551	
1028.2354	600.1967	
1032.8016	602.2263	
1033.7806	602.3457	
1033.4261	603.9008	
1031.7131	602.8223	
1036.4026	604.27386	
1034.0593	604.2375	
1034.4788	602.5917	
1034.945	602.4625	
1033.8602	600.1375	
1032.5974	598.7	
1030.1907	594.44165	
1030.8644	592.5292	
1032.3983	591.0917	
1032.6567	590.3542	
1027.3729	580.1375	
1027.0763	579.1583	
1028.5297	578.7375	
1034.0	581.80334	
1034.3915	581.728	
1034.7617	581.1297	
1036.0936	580.1046	
1037.9617	579.0753	
1037.6511	578.54395	
1039.4744	581.44305	
1040.188	581.02954	
1037.812	578.5949	
1038.2051	578.0844	
1038.5171	580.86017	
1043.0901	584.5447	
1042.6138	583.9404	
1042.7769	583.0979	
1041.6223	582.9745	
1041.9313	583.28937	
1045.8534	585.85895	
1042.8147	585.2094	
1043.8018	585.406	
1043.3406	584.09827	
1042.9913	583.79486	
1041.4957	582.94446	
1040.4009	581.9487	
1044.6034	581.41455	
1046.6034	580.34186	
1047.0518	578.8376	
1050.1466	579.953	
1052.819	579.8932	
1051.5431	577.35895	
1051.8232	578.4721	
1054.935	583.2987	
1052.4589	583.1429	
1055.5652	583.97394	
1058.3931	583.1834	
1061.7544	584.7851	
1059.9474	583.0351	
1054.4386	581.3816	
1053.1096	580.0526	
1052.5482	581.66077	
1049.2894	581.5	
1051.5922	579.95575	
1051.614	578.2168	
1051.7632	576.2876	
1056.1586	577.7778	
1058.4735	582.64124	
1061.8973	581.44147	
1062.25	580.53156	
1065.8973	581.6018	
1064.7188	582.55457	
1064.9509	581.61365	
1063.6697	578.9773	
1065.4553	577.88635	
1065.7053	576.5773	
1063.9688	573.61365	
1063.683	572.61816	
1062.9375	570.7182	
1062.5491	571.08673	
1065.4843	571.3991	
1064.7803	569.29816	
1064.3722	566.57336	
1068.7162	568.3963	
1069.6127	568.0553	
1076.0316	569.0787	
1074.0728	565.13025	
1037.8545	554.0465	
1033.5409	551.4	
1031.0955	548.8326	
1032.6455	547.5163	
1039.6028	550.4159	
1038.5845	550.17755	
1059.5936	555.3785	
1060.1141	555.26636	
1060.0685	554.9159	
1079.8265	560.67755	
1082.0731	560.78503	
1085.6576	562.0	
1088.548	562.257	
1089.7946	560.53735	
1094.3165	560.9766	
1100.7926	561.96265	
1101.0737	561.2196	
1101.4977	559.64954	
1102.682	559.54205	
1100.2166	556.9766	
1105.2037	559.0	
1104.463	559.06104	
1101.875	556.8028	
1099.2084	554.24884	
1097.6296	553.24884	
1094.1898	552.05634	
1090.5416	551.06104	
1087.5741	548.8169	
1092.7117	549.8349	
1095.6187	550.43866	
1095.8972	550.99054	
1098.0608	553.0237	
1109.7089	556.93335	
1112.3662	557.2143	
1113.4131	557.2762	
1113.3146	556.0476	
1110.7606	553.51904	
1111.5493	553.60474	
1111.3615	553.4381	
1107.4056	549.2297	
1107.7783	549.1579	
1108.9198	548.36365	
1109.25	547.4641	
1106.8254	546.2536	
1111.4265	549.74036	
1115.9762	551.43475	
1114.881	549.8889	
1116.5048	549.08215	
1114.3524	547.8116	
1112.9	546.8454	
1114.1095	546.49756	
1113.8524	546.372	
1115.3857	547.6957	
1114.8667	546.89856	
1119.488	549.26697	
1118.2488	548.74756	
1117.268	548.0825	
1115.1531	546.27185	
1112.0095	545.0388	
