file	percent	reads	taxon_id	taxon_name
first_kaiju_MEM_verbose.out	0.000071	19	85014	Glycomycetales
first_kaiju_MEM_verbose.out	0.000067	18	1775403	Nevskiales
first_kaiju_MEM_verbose.out	0.000067	18	2066490	Emcibacterales
first_kaiju_MEM_verbose.out	0.000063	17	1968909	Candidatus Nitrosocaldales
first_kaiju_MEM_verbose.out	0.000060	16	717963	Methylacidiphilales
first_kaiju_MEM_verbose.out	0.000056	15	453227	Desulfarculales
first_kaiju_MEM_verbose.out	0.000052	14	485256	Natranaerobiales
first_kaiju_MEM_verbose.out	0.000049	13	213113	Desulfurellales
first_kaiju_MEM_verbose.out	0.000049	13	666506	Phycisphaerales
first_kaiju_MEM_verbose.out	0.000045	12	641854	Elusimicrobiales
first_kaiju_MEM_verbose.out	0.000045	12	2138246	Coprothermobacterales
first_kaiju_MEM_verbose.out	0.000041	11	84996	Rubrobacterales
first_kaiju_MEM_verbose.out	0.000041	11	742030	Salinisphaerales
first_kaiju_MEM_verbose.out	0.000037	10	85001	Sphaerobacterales
first_kaiju_MEM_verbose.out	0.000037	10	255473	Parvularculales
first_kaiju_MEM_verbose.out	0.000034	9	2024973	Silvanigrellales
first_kaiju_MEM_verbose.out	0.000030	8	1692040	Acidiferrobacterales
first_kaiju_MEM_verbose.out	0.000026	7	1963360	Parachlamydiales
first_kaiju_MEM_verbose.out	0.000022	6	235899	Nautiliales
first_kaiju_MEM_verbose.out	0.000022	6	1921002	Holosporales
first_kaiju_MEM_verbose.out	0.000019	5	203487	Dictyoglomales
first_kaiju_MEM_verbose.out	0.000019	5	225057	Acidithiobacillales
first_kaiju_MEM_verbose.out	0.000015	4	580371	Mariprofundales
first_kaiju_MEM_verbose.out	0.000015	4	871006	Acidilobales
first_kaiju_MEM_verbose.out	0.000015	4	1643684	Nakamurellales
first_kaiju_MEM_verbose.out	0.000015	4	1779134	Bradymonadales
first_kaiju_MEM_verbose.out	0.000007	2	1033996	Nitrososphaerales
first_kaiju_MEM_verbose.out	0.000004	1	189769	Chrysiogenales
first_kaiju_MEM_verbose.out	0.000004	1	693072	Caldisericales
first_kaiju_MEM_verbose.out	0.000004	1	1485951	Desulfurobacteriales
first_kaiju_MEM_verbose.out	0.000004	1	1676649	Limnochordales
first_kaiju_MEM_verbose.out	0.000004	1	1755823	Egicoccales
first_kaiju_MEM_verbose.out	0.000004	1	2497644	Candidatus Babeliales
first_kaiju_MEM_verbose.out	0.020273	5429	10239	Viruses
first_kaiju_MEM_verbose.out	10.730684	2873622	NA	cannot be assigned to a (non-viral) order
first_kaiju_MEM_verbose.out	2.806271	751505	NA	unclassified
