file	percent	reads	taxon_id	taxon_name
first_kaiju_MEM_verbose.out	0.000952	255	104264	Cellulophaga
first_kaiju_MEM_verbose.out	0.000948	254	55080	Brevibacillus
first_kaiju_MEM_verbose.out	0.000948	254	68288	Cyclobacterium
first_kaiju_MEM_verbose.out	0.000926	248	29521	Brachyspira
first_kaiju_MEM_verbose.out	0.000922	247	511434	Candidatus Azobacteroides
first_kaiju_MEM_verbose.out	0.000919	246	120831	Dyadobacter
first_kaiju_MEM_verbose.out	0.000900	241	162289	Peptoniphilus
first_kaiju_MEM_verbose.out	0.000892	239	71655	Brenneria
first_kaiju_MEM_verbose.out	0.000878	235	399320	Sphaerochaeta
first_kaiju_MEM_verbose.out	0.000874	234	1905344	Ruthenibacterium
first_kaiju_MEM_verbose.out	0.000870	233	191	Azospirillum
first_kaiju_MEM_verbose.out	0.000870	233	112040	Zobellia
first_kaiju_MEM_verbose.out	0.000870	233	354354	Niastella
first_kaiju_MEM_verbose.out	0.000863	231	36853	Desulfitobacterium
first_kaiju_MEM_verbose.out	0.000859	230	958	Bdellovibrio
first_kaiju_MEM_verbose.out	0.000859	230	2349	Haliscomenobacter
first_kaiju_MEM_verbose.out	0.000833	223	1854	Frankia
first_kaiju_MEM_verbose.out	0.000829	222	914	Nitrosomonas
first_kaiju_MEM_verbose.out	0.000825	221	1041	Erythrobacter
first_kaiju_MEM_verbose.out	0.000825	221	1649459	Hungatella
first_kaiju_MEM_verbose.out	0.000825	221	2055876	Metakosakonia
first_kaiju_MEM_verbose.out	0.000814	218	929509	Solitalea
first_kaiju_MEM_verbose.out	0.000803	215	326319	Dokdonia
first_kaiju_MEM_verbose.out	0.000795	213	363408	Nonlabens
first_kaiju_MEM_verbose.out	0.000769	206	53246	Pseudoalteromonas
first_kaiju_MEM_verbose.out	0.000769	206	1884792	Pseudoflavitalea
first_kaiju_MEM_verbose.out	0.000766	205	1186	Calothrix
first_kaiju_MEM_verbose.out	0.000766	205	104267	Tenacibaculum
first_kaiju_MEM_verbose.out	0.000751	201	32	Myxococcus
first_kaiju_MEM_verbose.out	0.000743	199	364316	Verminephrobacter
first_kaiju_MEM_verbose.out	0.000721	193	1569	Sporosarcina
first_kaiju_MEM_verbose.out	0.000709	190	724	Haemophilus
first_kaiju_MEM_verbose.out	0.000706	189	33886	Rathayibacter
first_kaiju_MEM_verbose.out	0.000698	187	1743	Propionibacterium
first_kaiju_MEM_verbose.out	0.000695	186	18	Pelobacter
first_kaiju_MEM_verbose.out	0.000695	186	963	Herbaspirillum
first_kaiju_MEM_verbose.out	0.000695	186	13687	Sphingomonas
first_kaiju_MEM_verbose.out	0.000676	181	28250	Ornithobacterium
first_kaiju_MEM_verbose.out	0.000672	180	417127	Zunongwangia
first_kaiju_MEM_verbose.out	0.000668	179	1524249	Pseudohongiella
first_kaiju_MEM_verbose.out	0.000657	176	28231	Geobacter
first_kaiju_MEM_verbose.out	0.000639	171	290174	Aquimarina
first_kaiju_MEM_verbose.out	0.000631	169	2207	Methanosarcina
first_kaiju_MEM_verbose.out	0.000631	169	292691	Gramella
first_kaiju_MEM_verbose.out	0.000627	168	1164882	Lachnoanaerobaculum
first_kaiju_MEM_verbose.out	0.000620	166	929812	Gibbsiella
first_kaiju_MEM_verbose.out	0.000616	165	434	Acetobacter
first_kaiju_MEM_verbose.out	0.000605	162	1847	Pseudonocardia
first_kaiju_MEM_verbose.out	0.000605	162	2357	Desulfomonile
first_kaiju_MEM_verbose.out	0.000601	161	149698	Massilia
first_kaiju_MEM_verbose.out	0.000597	160	48736	Ralstonia
first_kaiju_MEM_verbose.out	0.000597	160	1778601	Apibacter
first_kaiju_MEM_verbose.out	0.000594	159	1177	Nostoc
first_kaiju_MEM_verbose.out	0.000594	159	40323	Stenotrophomonas
first_kaiju_MEM_verbose.out	0.000594	159	1934947	Immundisolibacter
first_kaiju_MEM_verbose.out	0.000590	158	1827	Rhodococcus
first_kaiju_MEM_verbose.out	0.000586	157	1375	Aerococcus
first_kaiju_MEM_verbose.out	0.000583	156	2478349	Indioceanicola
first_kaiju_MEM_verbose.out	0.000579	155	2304692	Hungateiclostridium
first_kaiju_MEM_verbose.out	0.000568	152	222	Achromobacter
first_kaiju_MEM_verbose.out	0.000568	152	1091	Chlorobium
first_kaiju_MEM_verbose.out	0.000568	152	162171	Magnetococcus
first_kaiju_MEM_verbose.out	0.000560	150	475	Moraxella
first_kaiju_MEM_verbose.out	0.000560	150	161492	Anaeromyxobacter
first_kaiju_MEM_verbose.out	0.000556	149	379	Rhizobium
first_kaiju_MEM_verbose.out	0.000556	149	978	Cytophaga
first_kaiju_MEM_verbose.out	0.000553	148	2268	Thermofilum
first_kaiju_MEM_verbose.out	0.000553	148	286104	Winogradskyella
first_kaiju_MEM_verbose.out	0.000549	147	338	Xanthomonas
first_kaiju_MEM_verbose.out	0.000545	146	626	Xenorhabdus
first_kaiju_MEM_verbose.out	0.000545	146	52959	Polaribacter
first_kaiju_MEM_verbose.out	0.000545	146	447792	Phytobacter
first_kaiju_MEM_verbose.out	0.000541	145	2745	Halomonas
first_kaiju_MEM_verbose.out	0.000538	144	33870	Coriobacterium
first_kaiju_MEM_verbose.out	0.000534	143	39643	Sorangium
first_kaiju_MEM_verbose.out	0.000534	143	232244	Belliella
first_kaiju_MEM_verbose.out	0.000534	143	1055323	Aeribacillus
first_kaiju_MEM_verbose.out	0.000530	142	1013	Weeksella
first_kaiju_MEM_verbose.out	0.000530	142	28196	Arcobacter
first_kaiju_MEM_verbose.out	0.000527	141	75	Caulobacter
first_kaiju_MEM_verbose.out	0.000527	141	46255	Weissella
first_kaiju_MEM_verbose.out	0.000527	141	143222	Salegentibacter
first_kaiju_MEM_verbose.out	0.000527	141	1745211	Chania
first_kaiju_MEM_verbose.out	0.000523	140	1378	Gemella
first_kaiju_MEM_verbose.out	0.000519	139	407	Methylobacterium
first_kaiju_MEM_verbose.out	0.000519	139	1481960	Peptoclostridium
first_kaiju_MEM_verbose.out	0.000515	138	178440	Opitutus
first_kaiju_MEM_verbose.out	0.000515	138	261827	Algibacter
first_kaiju_MEM_verbose.out	0.000512	137	390805	Geosporobacter
first_kaiju_MEM_verbose.out	0.000508	136	69965	Macrococcus
first_kaiju_MEM_verbose.out	0.000508	136	2569097	Anaerobutyricum
first_kaiju_MEM_verbose.out	0.000504	135	2173039	Arcticibacterium
first_kaiju_MEM_verbose.out	0.000493	132	1101	Prosthecochloris
first_kaiju_MEM_verbose.out	0.000493	132	414878	Catenulispora
first_kaiju_MEM_verbose.out	0.000493	132	1649482	Pseudopedobacter
first_kaiju_MEM_verbose.out	0.000489	131	187144	Caldithrix
first_kaiju_MEM_verbose.out	0.000489	131	2004797	Luteitalea
first_kaiju_MEM_verbose.out	0.000485	130	2060094	Aminipila
first_kaiju_MEM_verbose.out	0.000478	128	637	Arsenophonus
first_kaiju_MEM_verbose.out	0.000478	128	1069494	Trueperella
first_kaiju_MEM_verbose.out	0.000474	127	773	Bartonella
first_kaiju_MEM_verbose.out	0.000474	127	1763	Mycobacterium
first_kaiju_MEM_verbose.out	0.000474	127	68287	Mesorhizobium
first_kaiju_MEM_verbose.out	0.000474	127	252356	Maribacter
first_kaiju_MEM_verbose.out	0.000467	125	416	Methylomonas
first_kaiju_MEM_verbose.out	0.000467	125	1060	Rhodobacter
first_kaiju_MEM_verbose.out	0.000467	125	1134403	Melioribacter
first_kaiju_MEM_verbose.out	0.000463	124	82986	Tatumella
first_kaiju_MEM_verbose.out	0.000459	123	28222	Desulfobacula
first_kaiju_MEM_verbose.out	0.000459	123	458032	Chloracidobacterium
first_kaiju_MEM_verbose.out	0.000456	122	53318	Desulfocapsa
first_kaiju_MEM_verbose.out	0.000456	122	168934	Thalassospira
first_kaiju_MEM_verbose.out	0.000452	121	246875	Algoriphagus
first_kaiju_MEM_verbose.out	0.000448	120	1129	Synechococcus
first_kaiju_MEM_verbose.out	0.000444	119	1663	Arthrobacter
first_kaiju_MEM_verbose.out	0.000444	119	2737	Vagococcus
first_kaiju_MEM_verbose.out	0.000441	118	33057	Thauera
first_kaiju_MEM_verbose.out	0.000441	118	79603	Denitrobacterium
first_kaiju_MEM_verbose.out	0.000437	117	43773	Syntrophus
first_kaiju_MEM_verbose.out	0.000437	117	167375	Cyanobium
first_kaiju_MEM_verbose.out	0.000429	115	832	Fibrobacter
