file	percent	reads	taxon_id	taxon_name
second_kaiju_MEM_verbose.out	0.000336	94	153265	Aequorivita
second_kaiju_MEM_verbose.out	0.000336	94	182639	Kribbella
second_kaiju_MEM_verbose.out	0.000336	94	1331051	Candidatus Saccharimonas
second_kaiju_MEM_verbose.out	0.000333	93	2063	Kitasatospora
second_kaiju_MEM_verbose.out	0.000333	93	13134	Magnetospirillum
second_kaiju_MEM_verbose.out	0.000333	93	264688	Trichormus
second_kaiju_MEM_verbose.out	0.000333	93	446458	Fabibacter
second_kaiju_MEM_verbose.out	0.000333	93	1005038	Fimbriimonas
second_kaiju_MEM_verbose.out	0.000329	92	28236	Petrotoga
second_kaiju_MEM_verbose.out	0.000329	92	100715	Chloroherpeton
second_kaiju_MEM_verbose.out	0.000325	91	252306	Robiginitalea
second_kaiju_MEM_verbose.out	0.000325	91	1524249	Pseudohongiella
second_kaiju_MEM_verbose.out	0.000322	90	1866885	Mycolicibacterium
second_kaiju_MEM_verbose.out	0.000315	88	1060	Rhodobacter
second_kaiju_MEM_verbose.out	0.000315	88	2034	Curtobacterium
second_kaiju_MEM_verbose.out	0.000315	88	1742989	Glutamicibacter
second_kaiju_MEM_verbose.out	0.000311	87	1649279	Epibacterium
second_kaiju_MEM_verbose.out	0.000307	86	12960	Azoarcus
second_kaiju_MEM_verbose.out	0.000304	85	47420	Hydrogenophaga
second_kaiju_MEM_verbose.out	0.000304	85	93217	Pandoraea
second_kaiju_MEM_verbose.out	0.000300	84	810	Chlamydia
second_kaiju_MEM_verbose.out	0.000300	84	1172191	Catenovulum
second_kaiju_MEM_verbose.out	0.000300	84	1906659	Candidatus Hoaglandella
second_kaiju_MEM_verbose.out	0.000297	83	2053	Gordonia
second_kaiju_MEM_verbose.out	0.000297	83	28253	Marinomonas
second_kaiju_MEM_verbose.out	0.000293	82	51668	Tetragenococcus
second_kaiju_MEM_verbose.out	0.000293	82	227388	Thermodesulfobium
second_kaiju_MEM_verbose.out	0.000293	82	946234	Flavonifractor
second_kaiju_MEM_verbose.out	0.000290	81	517	Bordetella
second_kaiju_MEM_verbose.out	0.000290	81	51196	Syntrophobotulus
second_kaiju_MEM_verbose.out	0.000290	81	76632	Thermobacillus
second_kaiju_MEM_verbose.out	0.000290	81	416916	Aggregatibacter
second_kaiju_MEM_verbose.out	0.000286	80	146	Spirochaeta
second_kaiju_MEM_verbose.out	0.000286	80	51514	Dehalobacterium
second_kaiju_MEM_verbose.out	0.000286	80	861914	Fibrella
second_kaiju_MEM_verbose.out	0.000282	79	34098	Blattabacterium
second_kaiju_MEM_verbose.out	0.000279	78	75	Caulobacter
second_kaiju_MEM_verbose.out	0.000275	77	358023	Lutibacter
second_kaiju_MEM_verbose.out	0.000272	76	34104	Streptobacillus
second_kaiju_MEM_verbose.out	0.000272	76	1981033	Mordavella
second_kaiju_MEM_verbose.out	0.000261	73	1839	Nocardioides
second_kaiju_MEM_verbose.out	0.000261	73	39773	Methylomicrobium
second_kaiju_MEM_verbose.out	0.000261	73	249529	Caldanaerobacter
second_kaiju_MEM_verbose.out	0.000261	73	2478349	Indioceanicola
second_kaiju_MEM_verbose.out	0.000257	72	1243	Leuconostoc
second_kaiju_MEM_verbose.out	0.000254	71	332102	Fluviicola
second_kaiju_MEM_verbose.out	0.000250	70	527198	Mariniflexile
second_kaiju_MEM_verbose.out	0.000250	70	651660	Paenisporosarcina
second_kaiju_MEM_verbose.out	0.000250	70	908623	Euzebya
second_kaiju_MEM_verbose.out	0.000247	69	1817	Nocardia
second_kaiju_MEM_verbose.out	0.000247	69	34084	Riemerella
second_kaiju_MEM_verbose.out	0.000247	69	1209327	Flavivirga
second_kaiju_MEM_verbose.out	0.000243	68	538	Eikenella
second_kaiju_MEM_verbose.out	0.000243	68	1107	Chloroflexus
second_kaiju_MEM_verbose.out	0.000243	68	41275	Brevundimonas
second_kaiju_MEM_verbose.out	0.000243	68	135575	Idiomarina
second_kaiju_MEM_verbose.out	0.000243	68	160798	Marinitoga
second_kaiju_MEM_verbose.out	0.000243	68	442430	Coraliomargarita
second_kaiju_MEM_verbose.out	0.000243	68	1518147	Wenyingzhuangia
second_kaiju_MEM_verbose.out	0.000240	67	120961	Roseiflexus
second_kaiju_MEM_verbose.out	0.000240	67	281119	Candidatus Amoebophilus
second_kaiju_MEM_verbose.out	0.000240	67	1936111	Fuerstia
second_kaiju_MEM_verbose.out	0.000236	66	501783	Cloacibacterium
second_kaiju_MEM_verbose.out	0.000236	66	795750	Ignavibacterium
second_kaiju_MEM_verbose.out	0.000236	66	1912503	Candidatus Izimaplasma
second_kaiju_MEM_verbose.out	0.000232	65	29331	Amphibacillus
second_kaiju_MEM_verbose.out	0.000229	64	1007	Saprospira
second_kaiju_MEM_verbose.out	0.000229	64	1562	Desulfotomaculum
second_kaiju_MEM_verbose.out	0.000229	64	58842	Sagittula
second_kaiju_MEM_verbose.out	0.000229	64	70774	Hydrogenophilus
second_kaiju_MEM_verbose.out	0.000229	64	1291539	Candidatus Methanomethylophilus
second_kaiju_MEM_verbose.out	0.000222	62	29548	Rhodothermus
second_kaiju_MEM_verbose.out	0.000222	62	32068	Sebaldella
second_kaiju_MEM_verbose.out	0.000218	61	2077	Sporolactobacillus
second_kaiju_MEM_verbose.out	0.000218	61	40222	Methylophaga
second_kaiju_MEM_verbose.out	0.000218	61	85413	Bosea
second_kaiju_MEM_verbose.out	0.000218	61	203804	Candidatus Blochmannia
