file	percent	reads	taxon_id	taxon_name
second_kaiju_MEM_verbose.out	0.000168	47	196117	Methanocaldococcaceae
second_kaiju_MEM_verbose.out	0.000164	46	1892249	Cyanothecaceae
second_kaiju_MEM_verbose.out	0.000164	46	2483367	Sedimentisphaeraceae
second_kaiju_MEM_verbose.out	0.000157	44	2194	Methanomicrobiaceae
second_kaiju_MEM_verbose.out	0.000157	44	118883	Sulfolobaceae
second_kaiju_MEM_verbose.out	0.000147	41	83676	Nocardiopsaceae
second_kaiju_MEM_verbose.out	0.000143	40	2012	Thermomonosporaceae
second_kaiju_MEM_verbose.out	0.000143	40	213465	Syntrophobacteraceae
second_kaiju_MEM_verbose.out	0.000136	38	188711	Thermodesulfobacteriaceae
second_kaiju_MEM_verbose.out	0.000136	38	1963271	Halorubraceae
second_kaiju_MEM_verbose.out	0.000132	37	188709	Thermotogaceae
second_kaiju_MEM_verbose.out	0.000132	37	332161	Solibacteraceae
second_kaiju_MEM_verbose.out	0.000132	37	1890464	Chroococcaceae
second_kaiju_MEM_verbose.out	0.000129	36	85029	Dietziaceae
second_kaiju_MEM_verbose.out	0.000125	35	75787	Rhodocyclaceae
second_kaiju_MEM_verbose.out	0.000125	35	1892254	Oscillatoriaceae
second_kaiju_MEM_verbose.out	0.000122	34	2236	Halobacteriaceae
second_kaiju_MEM_verbose.out	0.000122	34	1198451	Methanoregulaceae
second_kaiju_MEM_verbose.out	0.000122	34	1890438	Leptolyngbyaceae
second_kaiju_MEM_verbose.out	0.000118	33	1706373	Microbulbiferaceae
second_kaiju_MEM_verbose.out	0.000114	32	2131	Spiroplasmataceae
second_kaiju_MEM_verbose.out	0.000114	32	118968	Coxiellaceae
second_kaiju_MEM_verbose.out	0.000100	28	570265	Methanocellaceae
second_kaiju_MEM_verbose.out	0.000097	27	84994	Acidimicrobiaceae
second_kaiju_MEM_verbose.out	0.000097	27	85017	Promicromonosporaceae
second_kaiju_MEM_verbose.out	0.000097	27	143067	Methanosaetaceae
second_kaiju_MEM_verbose.out	0.000097	27	320583	Conexibacteraceae
second_kaiju_MEM_verbose.out	0.000097	27	1763524	Isosphaeraceae
second_kaiju_MEM_verbose.out	0.000093	26	213117	Desulfohalobiaceae
second_kaiju_MEM_verbose.out	0.000093	26	1892251	Coleofasciculaceae
second_kaiju_MEM_verbose.out	0.000093	26	1892252	Microcoleaceae
second_kaiju_MEM_verbose.out	0.000089	25	335928	Xanthobacteraceae
second_kaiju_MEM_verbose.out	0.000089	25	1652132	Halobacteriovoraceae
second_kaiju_MEM_verbose.out	0.000086	24	224379	Hahellaceae
second_kaiju_MEM_verbose.out	0.000082	23	85022	Jonesiaceae
second_kaiju_MEM_verbose.out	0.000082	23	118882	Brucellaceae
second_kaiju_MEM_verbose.out	0.000082	23	485255	Natranaerobiaceae
second_kaiju_MEM_verbose.out	0.000082	23	1382930	Ardenticatenaceae
second_kaiju_MEM_verbose.out	0.000082	23	1921783	Kiritimatiellaceae
second_kaiju_MEM_verbose.out	0.000079	22	2008790	Thiobacillaceae
second_kaiju_MEM_verbose.out	0.000079	22	2042895	Gottschalkiaceae
second_kaiju_MEM_verbose.out	0.000079	22	2162846	Candidatus Nanopelagicaceae
second_kaiju_MEM_verbose.out	0.000075	21	189777	Thermomicrobiaceae
second_kaiju_MEM_verbose.out	0.000072	20	1213	Prochloraceae
second_kaiju_MEM_verbose.out	0.000072	20	85034	Glycomycetaceae
second_kaiju_MEM_verbose.out	0.000072	20	191394	Deferribacteraceae
second_kaiju_MEM_verbose.out	0.000072	20	1890422	Gloeobacteraceae
second_kaiju_MEM_verbose.out	0.000072	20	2036754	Chelatococcaceae
second_kaiju_MEM_verbose.out	0.000068	19	69657	Hyphomonadaceae
second_kaiju_MEM_verbose.out	0.000068	19	1890449	Microcystaceae
second_kaiju_MEM_verbose.out	0.000064	18	68298	Syntrophomonadaceae
second_kaiju_MEM_verbose.out	0.000064	18	568386	Sinobacteraceae
second_kaiju_MEM_verbose.out	0.000064	18	1968910	Candidatus Nitrosocaldaceae
second_kaiju_MEM_verbose.out	0.000064	18	2066491	Emcibacteraceae
second_kaiju_MEM_verbose.out	0.000061	17	267894	Psychromonadaceae
second_kaiju_MEM_verbose.out	0.000061	17	717964	Methylacidiphilaceae
second_kaiju_MEM_verbose.out	0.000061	17	1127830	Candidatus Brocadiaceae
second_kaiju_MEM_verbose.out	0.000061	17	1706375	Spongiibacteraceae
second_kaiju_MEM_verbose.out	0.000057	16	224464	Kofleriaceae
second_kaiju_MEM_verbose.out	0.000054	15	449719	Granulosicoccaceae
second_kaiju_MEM_verbose.out	0.000054	15	453228	Desulfarculaceae
second_kaiju_MEM_verbose.out	0.000054	15	666507	Phycisphaeraceae
second_kaiju_MEM_verbose.out	0.000054	15	1706372	Halieaceae
second_kaiju_MEM_verbose.out	0.000050	14	85020	Dermabacteraceae
second_kaiju_MEM_verbose.out	0.000050	14	117942	Desulfurellaceae
second_kaiju_MEM_verbose.out	0.000046	13	641876	Elusimicrobiaceae
second_kaiju_MEM_verbose.out	0.000043	12	84997	Rubrobacteraceae
second_kaiju_MEM_verbose.out	0.000043	12	88404	Methanocorpusculaceae
second_kaiju_MEM_verbose.out	0.000043	12	224467	Nautiliaceae
second_kaiju_MEM_verbose.out	0.000043	12	255527	Saccharospirillaceae
second_kaiju_MEM_verbose.out	0.000043	12	1737406	Tissierellaceae
second_kaiju_MEM_verbose.out	0.000039	11	85002	Sphaerobacteraceae
second_kaiju_MEM_verbose.out	0.000039	11	125316	Beutenbergiaceae
second_kaiju_MEM_verbose.out	0.000039	11	543349	Symbiobacteriaceae
second_kaiju_MEM_verbose.out	0.000039	11	742031	Salinisphaeraceae
second_kaiju_MEM_verbose.out	0.000039	11	1643950	Fervidobacteriaceae
second_kaiju_MEM_verbose.out	0.000039	11	1890436	Pseudanabaenaceae
second_kaiju_MEM_verbose.out	0.000039	11	1890452	Cyanobacteriaceae
second_kaiju_MEM_verbose.out	0.000039	11	2138247	Coprothermobacteraceae
second_kaiju_MEM_verbose.out	0.000036	10	145360	Sanguibacteraceae
second_kaiju_MEM_verbose.out	0.000036	10	255474	Parvularculaceae
second_kaiju_MEM_verbose.out	0.000036	10	263369	Bacteriovoracaceae
second_kaiju_MEM_verbose.out	0.000036	10	539000	Clostridiales Family XVII. Incertae Sedis
second_kaiju_MEM_verbose.out	0.000036	10	995019	Sutterellaceae
second_kaiju_MEM_verbose.out	0.000036	10	1577788	Methanomassiliicoccaceae
second_kaiju_MEM_verbose.out	0.000032	9	1890429	Acaryochloridaceae
second_kaiju_MEM_verbose.out	0.000025	7	255526	Halothiobacillaceae
second_kaiju_MEM_verbose.out	0.000025	7	1692041	Acidiferrobacteraceae
second_kaiju_MEM_verbose.out	0.000025	7	1892263	Hapalosiphonaceae
second_kaiju_MEM_verbose.out	0.000021	6	2267	Thermoproteaceae
second_kaiju_MEM_verbose.out	0.000021	6	224027	Hydrogenothermaceae
second_kaiju_MEM_verbose.out	0.000021	6	225058	Acidithiobacillaceae
second_kaiju_MEM_verbose.out	0.000021	6	267892	Ferrimonadaceae
second_kaiju_MEM_verbose.out	0.000021	6	1644056	Haloferacaceae
second_kaiju_MEM_verbose.out	0.000021	6	1738654	Woeseiaceae
second_kaiju_MEM_verbose.out	0.000018	5	203488	Dictyoglomaceae
second_kaiju_MEM_verbose.out	0.000018	5	267891	Moritellaceae
second_kaiju_MEM_verbose.out	0.000014	4	2307	Pyrodictiaceae
second_kaiju_MEM_verbose.out	0.000014	4	31984	Heliobacteriaceae
second_kaiju_MEM_verbose.out	0.000014	4	85031	Nakamurellaceae
second_kaiju_MEM_verbose.out	0.000014	4	92714	Waddliaceae
second_kaiju_MEM_verbose.out	0.000014	4	191033	Oleiphilaceae
second_kaiju_MEM_verbose.out	0.000014	4	255472	Caldisphaeraceae
second_kaiju_MEM_verbose.out	0.000014	4	580372	Mariprofundaceae
second_kaiju_MEM_verbose.out	0.000014	4	1755824	Egicoccaceae
second_kaiju_MEM_verbose.out	0.000014	4	1777752	Candidatus Paracaedibacteraceae
second_kaiju_MEM_verbose.out	0.000014	4	1779135	Bradymonadaceae
second_kaiju_MEM_verbose.out	0.000011	3	44746	Holosporaceae
second_kaiju_MEM_verbose.out	0.000011	3	332247	Trueperaceae
second_kaiju_MEM_verbose.out	0.000011	3	1096778	Thioalkalispiraceae
second_kaiju_MEM_verbose.out	0.000007	2	92712	Simkaniaceae
second_kaiju_MEM_verbose.out	0.000007	2	145358	Bogoriellaceae
second_kaiju_MEM_verbose.out	0.000007	2	1033997	Nitrososphaeraceae
second_kaiju_MEM_verbose.out	0.000007	2	1890498	Dermocarpellaceae
second_kaiju_MEM_verbose.out	0.000004	1	46659	Thermoplasmataceae
second_kaiju_MEM_verbose.out	0.000004	1	92713	Parachlamydiaceae
second_kaiju_MEM_verbose.out	0.000004	1	189770	Chrysiogenaceae
second_kaiju_MEM_verbose.out	0.000004	1	543372	Thermoanaerobacterales Family IV. Incertae Sedis
second_kaiju_MEM_verbose.out	0.000004	1	558314	Desulfurobacteriaceae
second_kaiju_MEM_verbose.out	0.000004	1	622451	Actinopolysporaceae
second_kaiju_MEM_verbose.out	0.000004	1	655351	Cohaesibacteraceae
second_kaiju_MEM_verbose.out	0.000004	1	693073	Caldisericaceae
second_kaiju_MEM_verbose.out	0.000004	1	1643685	Borreliaceae
second_kaiju_MEM_verbose.out	0.000004	1	1676650	Limnochordaceae
second_kaiju_MEM_verbose.out	0.000004	1	1890428	Merismopediaceae
second_kaiju_MEM_verbose.out	0.000004	1	1890450	Aphanothecaceae
second_kaiju_MEM_verbose.out	0.000004	1	2497645	Candidatus Babeliaceae
second_kaiju_MEM_verbose.out	0.017738	4961	10239	Viruses
second_kaiju_MEM_verbose.out	10.675941	2985831	NA	cannot be assigned to a (non-viral) family
second_kaiju_MEM_verbose.out	2.599685	727076	NA	unclassified
